method,n,T_orig,p_value,B,time,T_b
ols,30,1.4181730445881249,0.009900990099009901,100,4.967594146728516,"[0.70344408 0.34309084 1.33985464 0.08138218 0.48346749 0.00947683
 0.25192148 0.98784612 0.23598261 0.02563661 0.29192745 0.1474879
 0.1903591  0.24312334 0.02197958 0.07912577 0.35301609 0.06792049
 0.23731403 0.16437745 0.98636358 0.22340726 0.19982998 0.09594291
 0.28122994 0.53939278 0.12915075 0.0370636  0.17004239 0.0148323
 0.29828443 0.07648653 0.13000974 0.18133895 0.5325885  0.37908009
 0.50973429 0.2591711  0.121153   0.29618926 0.16698377 0.03259706
 0.06556782 0.18256742 0.02509421 0.26816169 0.1906953  0.23663396
 0.35340747 0.28355161 0.12905716 0.19374942 0.20623441 0.75240646
 0.05365524 0.23632707 0.16046784 0.14564374 0.53250702 0.89124396
 0.2484858  0.09585143 0.1450152  0.0415611  0.56728083 0.00459
 0.08552301 0.30462784 0.41735002 0.27669673 0.14363306 0.10365774
 0.29929775 0.04606461 0.04221677 0.39492085 0.21236532 0.18477544
 0.44337058 0.23567297 0.44197114 0.12786679 0.17010027 0.30483788
 0.29540293 0.22012538 0.04449327 0.31221482 0.13353868 0.81798458
 0.0928298  0.11604229 0.07836635 0.50464131 0.94705853 0.07702919
 0.48686302 0.31614438 0.68318871 0.37946879]"
hrt,30,-2.557820152099213,0.0297029702970297,100,0.0898892879486084,"[ -4.02376154  -6.86810645  -0.91991898  -5.71630142  -5.64590072
  -5.55408689  -7.34147073  -5.83346915  -4.75240842  -3.07879456
  -9.25520777  -6.52835898  -6.24905906  -3.73760147  -4.39266091
  -5.14711354  -2.84523155  -6.19938716  -5.25687305  -6.51502255
  -6.96935064  -6.1088651   -6.20477121  -7.98369165  -4.91135371
  -5.73340411  -4.90664403  -8.58162542  -3.70125019  -5.86965732
  -7.40157096  -7.60192742  -5.726987    -7.3938078   -5.02739345
  -4.78517998  -4.95095114  -4.95029941  -7.21207881  -8.07924675
  -6.22196548  -5.13682023  -4.26000035  -8.71354724  -7.03838112
  -6.28977924  -8.98594946  -5.03453941  -8.88371015  -5.71816934
  -7.60634834  -2.4269705   -7.65042998  -4.07004331  -5.41572385
  -5.12793711  -6.22282338  -7.01246424  -8.52114991  -3.42696263
  -6.88824363  -3.37339276  -6.46295427  -6.50819797  -3.89895944
  -6.71131977  -9.40695953  -2.6928234  -12.42716301  -3.31952164
  -4.63127335  -4.82452834 -11.13971398  -5.48529787  -6.11994954
  -9.31380515  -6.47481833  -5.74628565  -8.43474884  -7.09874329
 -10.0963364   -6.2509696   -4.78265228  -9.12846691  -5.03325185
  -4.63817175  -7.40050594  -4.45475159  -3.62805861  -8.87908679
  -6.52423756  -6.53676335  -5.1844359   -6.80126598  -8.35075747
  -5.13360237  -3.88482528  -5.97831724  -6.67891691  -7.01464761]"
jackknife,30,-49.66734047463571,0.019801980198019802,100,16.45395016670227,"[ -79.09878992  -88.13758772  -19.15832572  -85.58331347  -83.67397845
  -90.92214794  -89.71671224  -71.5010714   -89.49389468  -85.20058106
  -95.54244426  -87.67235189  -90.17609785  -89.14714521  -85.76517464
  -86.18659765  -86.93091273  -90.68341103  -88.59315816  -84.60553369
  -71.74558283  -89.73908533  -85.5642985   -86.6431328   -84.71404684
  -81.32319374  -83.64490123  -84.17419417  -91.61452158  -84.593558
  -89.10780174  -87.32415164  -87.54068195  -90.46160618  -89.37655022
  -95.28370203  -83.27472748  -90.41691269  -85.90754714  -92.98166801
  -85.74299654  -83.98326996  -86.96043033  -84.36815375  -85.08379147
  -89.58648467  -89.21411241  -89.57087367  -86.84364275  -86.26632524
  -84.40863782  -93.32489766  -87.76079313  -81.143466    -89.69713594
  -90.04519542  -87.23074487  -87.65981903  -93.7857662   -74.41990642
  -93.89692928  -87.65207868  -87.9686381   -84.39575681  -84.95227603
  -87.03029241  -92.31018103  -91.852188    -95.45249343  -91.41976709
  -81.15817438  -83.73811757  -85.02061855  -84.20071077  -86.50781156
  -93.79526652  -91.36445516  -89.62646024  -93.33586046  -91.59576183
 -103.14519973  -88.05237253  -84.61500546  -84.04619445  -90.08879504
  -88.60817994  -88.44127393  -88.00078486  -87.51513328  -77.94170311
  -91.57083547  -90.44336721  -89.29414374  -89.51792023  -69.05741023
  -84.29605932  -85.07379314  -84.9846567   -75.68862673  -87.0058617 ]"
cross_val,30,-19.47651793646253,0.0297029702970297,100,5.528103590011597,"[-26.51343054 -38.05494589  -6.10472626 -29.34385711 -25.20191858
 -31.61109432 -26.52289848 -18.95792177 -39.21787254 -27.70214389
 -36.20534481 -35.35747522 -32.06825642 -32.01951601 -34.27050833
 -34.30070327 -37.4316918  -34.44737859 -38.41859102 -28.81454005
 -22.37346566 -31.09904509 -30.49907737 -34.10024022 -26.05502554
 -28.05518024 -23.92522051 -29.34058199 -28.23154152 -33.95812822
 -32.67187831 -31.30858948 -25.30296181 -39.11573425 -33.6209439
 -43.91486982 -30.83952849 -33.94792408 -30.08098191 -39.66892386
 -32.7586935  -25.95797879 -30.03454119 -28.69492255 -40.58997087
 -30.31041319 -34.83206312 -30.11321052 -34.18746979 -28.8667497
 -26.29086937 -32.62218942 -29.75734622 -27.25882391 -27.64454125
 -31.0142734  -29.81690363 -26.27249361 -28.89573214 -26.87437987
 -34.55591338 -42.61031654 -35.6609736  -40.75585335 -25.8075194
 -23.43774314 -28.78472823 -32.8997658  -35.48308136 -25.06056399
 -31.83045449 -27.64076711 -31.12304912 -29.92595343 -27.99786302
 -26.92192334 -32.27890538 -31.14362415 -33.59900835 -29.52779492
 -36.89682733 -32.01891025 -34.5806929  -31.64651493 -34.95452995
 -37.46949785 -30.71361875 -25.43810934 -33.17984066 -29.99921218
 -24.60242819 -26.81667536 -35.55344102 -30.74585002 -22.8535352
 -30.52243684 -29.35125113 -29.63122232 -26.75866287 -25.58136873]"
train_score,30,-1.3122241772614298,0.019801980198019802,100,0.5711159706115723,"[-2.12145673 -2.32131803 -0.50317226 -2.40953571 -2.25709069 -2.40953571
 -2.40121231 -1.97437608 -2.36354146 -2.40953571 -2.32060576 -2.37853432
 -2.40391986 -2.40741016 -2.40953571 -2.40953571 -2.33577308 -2.40794684
 -2.33026149 -2.40953571 -1.97827112 -2.40217976 -2.40953571 -2.40953571
 -2.3501277  -2.24605466 -2.40953571 -2.40953571 -2.39676702 -2.39752579
 -2.4069733  -2.40953571 -2.40953571 -2.40148827 -2.27565511 -2.50228443
 -2.29481559 -2.40953571 -2.40953571 -2.40953571 -2.40953571 -2.40953571
 -2.40843314 -2.40953571 -2.39728506 -2.35372751 -2.3845494  -2.34943598
 -2.30345487 -2.34539592 -2.40953571 -2.38459413 -2.40953571 -2.08480418
 -2.40924241 -2.37537005 -2.40953571 -2.40953571 -2.32899846 -1.99658589
 -2.35227707 -2.40953571 -2.38412003 -2.40953571 -2.20321034 -2.40953571
 -2.40953571 -2.66828165 -2.22434593 -2.30560453 -2.40953571 -2.40953571
 -2.66828165 -2.40953571 -2.40953571 -2.27827408 -2.38780443 -2.37034309
 -2.37738076 -2.35297647 -2.26669656 -2.39104182 -2.40953571 -2.36285122
 -2.33082663 -2.36372483 -2.40953571 -2.32896894 -2.39897688 -1.89948377
 -2.40445682 -2.38770855 -2.39730952 -2.2297396  -1.90417249 -2.40953571
 -2.27468847 -2.30420759 -2.06713856 -2.31069481]"
ols,50,1.1498007898307643,0.009900990099009901,100,0.0657494068145752,"[0.11575806 0.19752857 0.06242369 0.09700839 0.3053947  0.02503844
 0.30609391 0.55938182 0.33839852 0.20506218 0.1107423  0.09970415
 0.50070417 0.19781197 0.02945904 0.02949166 0.27681524 0.00913526
 0.1632961  0.24193957 0.05721463 0.57011503 0.04138504 0.11247791
 0.16859826 0.03470153 0.31771839 0.1036111  0.07706941 0.09628498
 0.20127725 0.24594465 0.11755967 0.21196448 0.20461564 0.06043194
 0.38041568 0.09951338 0.53394645 0.03002667 0.38567661 0.08131237
 0.62901294 0.19865991 0.30341299 0.15358283 0.15681273 0.2068217
 0.00654044 0.30113247 0.05727666 0.2635801  0.09911712 0.00256569
 0.38107132 0.16002827 0.27316291 0.08217561 0.26086109 0.59234325
 0.10256837 0.55081936 0.05865143 0.01215398 0.14014812 0.31114964
 0.38493508 0.24282864 0.1869109  0.00208483 0.04355683 0.0648169
 0.49833982 0.54151718 0.272618   0.60613591 0.32915697 0.1658508
 0.32946977 0.17444278 0.11920859 0.38402219 0.06733012 0.20315838
 0.11037756 0.33122901 0.14594076 0.02338127 0.14063062 0.17262541
 0.41432194 0.20265955 0.0781371  0.01456809 0.07410347 0.69874297
 0.04391476 0.01950506 0.35029664 0.18545321]"
hrt,50,-0.5048460409534229,0.009900990099009901,100,0.08207559585571289,"[-3.41792689 -4.81208971 -3.00844048 -1.95045983 -3.32436461 -2.83315652
 -2.7464757  -2.65282137 -3.28836619 -2.98332833 -1.85960145 -2.24408868
 -1.80070344 -3.60400356 -4.7377408  -2.99303894 -1.94805179 -3.1650248
 -2.81889064 -3.86366473 -2.71115728 -1.51068037 -1.44925758 -2.60822109
 -2.84743365 -2.84169286 -2.02821586 -2.83823607 -3.99410469 -2.21422464
 -2.72367058 -2.95320859 -2.11728569 -3.39604871 -3.03370443 -2.44122843
 -2.93821645 -2.63995874 -3.27072456 -1.14737669 -1.72595971 -2.71255964
 -2.21106324 -4.15694327 -2.56314332 -1.90529628 -2.5188219  -2.95126235
 -3.6844007  -5.17301447 -2.8117169  -1.18196333 -2.48694681 -1.84979435
 -2.55496519 -4.45770818 -2.14529305 -4.44495354 -3.29508158 -2.15293429
 -3.1222695  -7.01681556 -3.4600748  -4.30169066 -3.15508727 -3.12820041
 -4.14813816 -4.31370694 -3.00354256 -3.53890218 -1.66264391 -4.58669963
 -4.75845125 -2.80490128 -2.43858273 -1.53774235 -2.11466977 -3.30151935
 -4.34257869 -3.97924817 -3.41482008 -3.029581   -3.35006316 -3.91857792
 -3.36113405 -2.05054956 -2.6557799  -2.99163927 -3.55521071 -2.55002856
 -2.14720501 -4.11604595 -3.77607559 -3.890232   -3.66429521 -1.95143135
 -2.97718766 -2.34494193 -3.4258573  -2.89354252]"
jackknife,50,-48.15110732752582,0.009900990099009901,100,27.333219051361084,"[ -96.75322879  -99.56091896  -99.51684445 -100.85332926 -101.54387276
  -98.88035736  -95.28507806  -87.92084477  -93.57806509 -100.66354188
 -100.70270405  -96.52837534  -84.98088228  -99.93033066  -97.24174407
  -95.75363737  -96.79211529  -96.86495825 -100.0498665   -99.16182678
  -97.79880279  -87.93482184  -97.47942919 -104.42290758 -101.42173882
  -98.22038721  -96.79270353  -96.55474575  -99.39279894  -99.34578237
 -100.68881148  -99.50924246  -97.93490785  -98.61139247 -100.39594768
  -99.09473986  -92.59888146  -96.63077546  -88.91429064  -99.34543007
  -94.06849968 -100.94828017  -89.08819672 -101.42991289  -96.05984209
  -95.70517599 -102.42888234 -102.30564561  -97.10996685  -98.35880708
  -98.98094671  -97.15944867  -98.61409699  -97.34337285  -96.47847532
 -100.18874744  -95.45208405  -95.70517599 -100.77148171  -88.41881116
  -99.24906015  -84.45114056  -95.78336693  -98.41931836  -99.92054125
 -102.27079332  -93.24059538 -102.17171818  -99.63275     -97.33420533
  -96.23325292  -98.02571933  -91.5902881   -86.75325018  -98.13079287
  -85.8367013  -101.18198821 -101.6007427  -100.76276765  -97.33169115
  -97.50739753  -94.74272243  -97.92118985  -97.48853162  -98.26190698
  -99.38715615  -98.29051228  -98.5989353   -98.85151999  -98.86648148
  -92.82840396  -98.24720735 -101.47064877  -96.57324699  -97.55540428
  -87.40995665  -98.28028896  -97.47660195  -94.27620585  -98.67873797]"
cross_val,50,-10.144416252097349,0.009900990099009901,100,5.505514144897461,"[-19.84158434 -20.58789223 -21.31994063 -19.97321661 -17.58174465
 -20.53236206 -21.7706304  -18.90588473 -16.37568744 -21.79663632
 -19.11046451 -21.54288834 -16.67904977 -19.35875018 -21.1157077
 -22.02920493 -20.01921109 -22.4911608  -21.1959012  -20.5611189
 -19.20011975 -18.60953962 -20.55066351 -20.18541905 -18.80917487
 -20.8116708  -21.17763981 -20.27797438 -22.20866097 -18.95094161
 -21.17516564 -20.73515117 -18.37205165 -18.9703495  -22.42586931
 -20.31837463 -17.1894899  -19.68153419 -17.93266736 -19.37502844
 -19.80704723 -18.18219216 -19.33029549 -18.50537976 -19.94689492
 -18.653998   -22.27010277 -20.44130209 -18.71197282 -19.16820445
 -21.66518973 -20.04801573 -20.44621828 -22.08334919 -19.74920973
 -20.19713344 -19.80531963 -21.65574798 -20.85820013 -19.74719589
 -20.79568652 -18.6179107  -22.74194172 -20.39105828 -21.19260026
 -19.26661833 -20.33476713 -16.6826627  -22.50940407 -22.05492378
 -19.50428262 -21.64446255 -21.15895191 -17.86926142 -19.17894799
 -17.62943462 -19.38592581 -21.69608149 -21.48830589 -19.07448555
 -22.95445387 -21.48120295 -19.55855815 -18.49425892 -21.32445501
 -21.08542913 -20.43629246 -21.12287552 -19.91246319 -20.34995686
 -17.04226443 -20.38837896 -22.54617349 -19.97951305 -20.1279222
 -19.10549469 -20.15693965 -20.78431938 -19.66643593 -20.1752761 ]"
train_score,50,-0.8714778205809897,0.009900990099009901,100,0.6040487289428711,"[-1.76316738 -1.72160702 -1.75076068 -1.74417849 -1.69418086 -1.75408192
 -1.68064112 -1.58093732 -1.66662532 -1.75623748 -1.74570589 -1.74881482
 -1.49417459 -1.74226474 -1.75408192 -1.76316738 -1.70448724 -1.75408192
 -1.73526804 -1.69654121 -1.75265196 -1.54390754 -1.75291019 -1.7465746
 -1.72552961 -1.75388491 -1.69793544 -1.76316738 -1.76316738 -1.74530235
 -1.73123187 -1.72806605 -1.76316738 -1.72293515 -1.71700022 -1.75142356
 -1.66090991 -1.74743081 -1.51429061 -1.75362342 -1.66293649 -1.74905521
 -1.56511365 -1.72672893 -1.68937991 -1.76316738 -1.73370574 -1.72348533
 -1.75408192 -1.67848418 -1.75096395 -1.7017059  -1.75990468 -1.75408192
 -1.65322497 -1.73297113 -1.7148574  -1.76316738 -1.68980277 -1.52413069
 -1.74437198 -1.49035965 -1.76316738 -1.76316738 -1.73482113 -1.72511111
 -1.64004324 -1.72448418 -1.76316738 -1.75408192 -1.76316738 -1.75079514
 -1.63743369 -1.53893076 -1.68840241 -1.53797159 -1.69420914 -1.73385931
 -1.68470506 -1.73082276 -1.76316738 -1.6609278  -1.75304779 -1.72189173
 -1.74473509 -1.66995523 -1.73812518 -1.76316738 -1.74154753 -1.73540876
 -1.65163441 -1.71343339 -1.74860173 -1.76316738 -1.76316738 -1.53697593
 -1.75408192 -1.75408192 -1.66897964 -1.73402765]"
