method,n,T_orig,p_value,B,time,T_b
ols,30,1.3601004843089957,0.009900990099009901,100,4.990809679031372,"[3.05895799e-01 2.97359519e-01 1.35758558e+00 2.65787696e-01
 5.95075774e-01 3.66712621e-01 5.44348085e-02 6.04696530e-02
 1.02203286e-01 2.86863659e-01 1.55362705e-01 1.59972773e-01
 1.95386887e-01 3.47054402e-01 5.22139044e-01 1.78287997e-01
 4.95143072e-01 1.87732148e-01 1.80328663e-01 2.17809000e-01
 1.13702221e-01 3.78900792e-01 2.64302041e-02 1.17467091e-01
 7.89980287e-02 3.26238299e-01 1.69299682e-01 2.50147753e-03
 2.25746392e-01 4.61634176e-01 3.65784048e-02 2.76573372e-01
 3.61279295e-02 1.26379106e-01 4.87430126e-03 3.79349391e-02
 2.69482910e-01 6.20078401e-02 1.87699821e-01 7.24951619e-02
 2.44130162e-01 2.75621061e-01 4.46590911e-01 5.38715738e-01
 3.17424163e-01 3.51558050e-01 1.49587123e-01 2.57093735e-01
 1.71783615e-01 1.65582668e-01 6.47064902e-01 2.50035595e-01
 8.63179085e-02 4.49963826e-01 8.21915548e-02 4.63463016e-02
 3.89788286e-02 1.36426782e-01 2.16442470e-01 1.42586481e-02
 3.72826565e-01 2.14765160e-01 2.43780458e-02 9.48243841e-04
 8.16224369e-02 2.59603663e-01 9.02060860e-02 1.94729066e-01
 7.15817641e-02 5.18720348e-01 3.74429820e-01 3.71242217e-01
 4.42672717e-01 1.93173235e-01 4.00017242e-01 1.00696418e-01
 5.02015723e-02 3.10070537e-01 6.82126910e-01 4.06458830e-01
 5.50226320e-02 1.52368391e-01 6.15904238e-01 1.07272915e-01
 1.34031590e-01 4.23798759e-01 2.73926012e-01 1.74586331e-01
 1.06725955e-01 1.42317227e-01 1.08358321e-01 4.35706045e-01
 6.83379616e-01 1.28249549e-01 1.70266533e-01 5.14346860e-02
 3.86574214e-01 3.47084030e-01 1.13867404e-01 3.26784395e-02]"
hrt,30,-1.765485108580381,0.039603960396039604,100,0.0927882194519043,"[-3.93261267 -2.68243895 -0.63371647 -6.62935461 -4.0243927  -2.84753533
 -4.46607698 -2.15090353 -5.46176271 -6.48819898 -5.37973803 -9.10812663
 -3.7551617  -5.47443318 -6.28989241 -2.72336283 -4.13813023 -3.07337807
 -3.54393078 -2.8587438  -5.71292112 -4.48284352 -3.13095387 -4.67007993
 -4.6988032  -3.34576162 -2.36161513 -6.12149655 -4.09824115 -7.72754348
 -3.56256038 -5.27372124 -4.2407389  -6.9008587  -4.41150643 -5.08240928
 -3.76937035 -5.25824168 -6.61194664 -5.95244824 -3.71952938 -6.08364219
 -4.9073127  -7.22497567 -4.50968382 -6.54783417 -6.05380365 -5.08991982
 -5.77902633 -3.00279858 -6.2128844  -4.55321813 -3.42733884 -4.96221553
 -9.32098611 -4.48426902 -6.24970372 -4.4336338  -1.40957052 -3.47423896
 -4.93631985 -5.90215426 -5.96505208 -6.35223668 -6.4320577  -7.74978606
 -5.09293682 -2.8521843  -5.473016   -4.2147825  -6.26752883 -4.1269601
 -8.39602867 -4.30014122 -3.93531076 -4.7942736  -6.16912133 -8.88227948
 -2.46903547 -4.43558439 -1.26708415 -5.55786503 -4.35740376 -6.22716238
 -6.34578201 -4.76312809 -5.52839477 -6.06102325 -3.99507557 -3.69859221
 -2.23108417 -5.26002349 -2.4469045  -3.30414709 -3.632065   -3.81979303
 -2.90294882 -4.53542185 -5.28448688 -7.56219223]"
jackknife,30,-29.25110653076,0.019801980198019802,100,16.372314929962158,"[-56.93344089 -57.87933737 -14.13515637 -56.30095408 -53.437947
 -59.35797707 -56.72783788 -54.77941816 -55.40986747 -59.45140682
 -55.69718129 -62.98276568 -56.22388132 -56.21156118 -48.36742024
 -55.48581686 -52.0716145  -55.31518998 -59.68694423 -55.01456828
 -55.54488804 -54.09478435 -54.74507999 -56.02517634 -56.76500436
 -53.5470665  -58.66870497 -59.2821452  -56.13600839 -51.04173069
 -55.52317519 -56.33008483 -55.61715872 -56.53654881 -53.94503195
 -58.1121494  -55.74630282 -54.20353411 -57.7975916  -56.7146853
 -57.13937743 -58.3903333  -52.6081723  -48.01342483 -59.55341352
 -62.51735671 -54.56627976 -52.6289422  -57.14589758 -58.01343364
 -54.64973871 -58.91411815 -56.50866805 -56.04147707 -59.2512997
 -56.47163696 -55.96919106 -58.37741335 -56.91530353 -54.16207576
 -51.91356239 -59.58561561 -53.83225639 -55.4721144  -57.03296614
 -59.13014097 -56.59143627 -59.10221084 -57.24268265 -50.18713653
 -52.07615203 -59.74340099 -49.65038091 -57.30227907 -51.23246947
 -59.49957371 -54.81225595 -60.0299152  -44.22296568 -51.56247205
 -58.43369088 -54.80359591 -44.07218913 -54.45095971 -54.68844879
 -56.74147338 -58.59006381 -57.36820089 -55.77988291 -61.25443542
 -56.75828096 -52.17628509 -43.42871664 -56.62401442 -57.91535868
 -60.00119677 -55.74574444 -54.38194366 -59.21059003 -54.81647893]"
cross_val,30,-10.556414434884948,0.019801980198019802,100,5.46330189704895,"[-20.58036432 -23.52731166  -4.64869655 -19.21019519 -18.03555513
 -20.58093586 -20.01294684 -19.07324292 -17.50361808 -21.10001341
 -16.88066121 -20.23981361 -20.11768698 -21.38497794 -16.21415377
 -21.18546885 -21.05439806 -24.21300079 -20.13071575 -20.51269121
 -19.70099314 -20.35265437 -19.09690272 -20.7939203  -21.36301473
 -23.55593699 -24.30043935 -16.00038071 -18.25002854 -18.85210358
 -24.85113329 -20.46943876 -20.56637436 -22.84572423 -19.64516157
 -25.73136723 -17.48184073 -23.53879056 -19.64700053 -19.55114075
 -23.35234301 -18.97147728 -18.01216758 -19.46600746 -22.6985034
 -23.95930468 -18.09892802 -16.54444603 -17.09919745 -22.08747785
 -16.08431186 -19.28700062 -19.0304655  -20.51320198 -17.54394387
 -21.3061184  -19.27941444 -20.57837502 -26.55902488 -22.78168227
 -18.03804465 -22.34663257 -18.74467985 -22.72809694 -20.95327548
 -22.1986482  -24.29753036 -21.91541486 -19.0171968  -17.31528927
 -20.68222935 -22.52305121 -16.0961559  -19.70876754 -17.13607998
 -24.67945359 -22.12337203 -20.16483021 -19.19312793 -22.32488255
 -22.11577855 -17.23764281 -12.83013752 -20.45608634 -23.83742939
 -23.14251831 -20.38229774 -19.46814922 -22.22445511 -24.77454755
 -23.02322744 -27.56579953 -13.92403262 -17.29590233 -19.14756747
 -21.19590625 -22.16827951 -20.3569961  -18.76397777 -19.44855892]"
train_score,30,-0.7863496922135362,0.019801980198019802,100,0.5800683498382568,"[-1.49020883 -1.4960424  -0.38368399 -1.48179247 -1.35947031 -1.47850041
 -1.55588729 -1.55588729 -1.55588729 -1.55588729 -1.51218939 -1.55400663
 -1.52672928 -1.47655652 -1.32301337 -1.55588729 -1.42155182 -1.55588729
 -1.52754655 -1.49376416 -1.55588729 -1.39691036 -1.55588729 -1.55588729
 -1.55524289 -1.47557431 -1.52530513 -1.55588729 -1.51053497 -1.34134937
 -1.54460227 -1.50958717 -1.54460227 -1.52664643 -1.55588729 -1.55588729
 -1.51252434 -1.55588729 -1.52840079 -1.55588729 -1.50705106 -1.49051541
 -1.4319276  -1.31211011 -1.52583268 -1.52378204 -1.55588729 -1.46641802
 -1.53012998 -1.52679255 -1.34129651 -1.55364255 -1.55411409 -1.41431378
 -1.55588729 -1.55588729 -1.55588729 -1.55588729 -1.50575658 -1.55588729
 -1.4178387  -1.55588729 -1.54460227 -1.54407847 -1.55588729 -1.54278924
 -1.53905826 -1.53471006 -1.55588729 -1.38255028 -1.45528916 -1.45735761
 -1.34318202 -1.54187708 -1.41696867 -1.55588729 -1.55588729 -1.51843582
 -1.21385068 -1.446544   -1.55588729 -1.53053724 -1.15878513 -1.55588729
 -1.55588729 -1.44370155 -1.48197416 -1.55588729 -1.5531498  -1.54048254
 -1.54956552 -1.43750855 -1.21924627 -1.54563164 -1.55588729 -1.55588729
 -1.43082671 -1.44923724 -1.54799403 -1.55588729]"
ols,50,1.185010866396068,0.009900990099009901,100,0.061591386795043945,"[1.40904496e-02 1.76513781e-01 2.16631707e-02 1.22463606e-01
 7.71983226e-02 2.15649499e-01 2.32650141e-01 1.02202169e-01
 8.46688927e-02 5.40191849e-02 1.42842381e-01 8.98997806e-02
 1.86638718e-01 2.32045836e-01 5.50493576e-02 4.65082206e-01
 6.21530792e-02 2.50308854e-03 1.82863892e-01 7.69896599e-03
 4.33868800e-04 2.41844823e-01 1.19459816e-01 8.90918561e-03
 1.68629097e-04 1.32490873e-01 1.85215717e-01 2.30910405e-01
 2.42693930e-01 7.74291335e-02 7.05398894e-02 1.23801645e-02
 1.85196510e-01 1.81019112e-01 6.48506322e-02 1.75323331e-01
 1.94179492e-01 1.10699590e-01 2.03414906e-01 1.26726620e-01
 2.37742132e-01 6.98413618e-02 5.88916009e-02 1.64072117e-01
 2.16318940e-01 2.34425341e-01 2.97774497e-01 3.18319625e-01
 2.45987901e-01 2.56259978e-01 5.51229119e-01 5.57946536e-02
 2.80877760e-01 1.10474756e-01 2.76667548e-01 1.25296089e-01
 1.12664740e-01 1.33186290e-01 2.94594619e-01 1.98771240e-01
 6.14406230e-02 4.84377531e-03 6.55147536e-02 1.33533260e-01
 2.35384526e-01 2.91770325e-01 1.04257699e-01 2.01735997e-02
 3.19518501e-01 3.97519628e-01 1.60196819e-01 2.61087523e-01
 1.40004616e-01 2.96591526e-01 2.14313837e-01 4.63998649e-01
 3.53999673e-01 1.92487031e-01 5.06775456e-02 3.35695825e-01
 9.65945552e-02 2.13537168e-01 2.01886820e-01 1.49283981e-01
 2.79669674e-01 1.24065351e-01 5.08277752e-01 9.72509294e-03
 1.02552304e-01 1.66064946e-01 3.85645728e-02 1.03952680e-01
 6.02544293e-02 1.50309335e-01 3.52143485e-01 2.18159584e-01
 2.69536832e-01 2.85721516e-01 4.48185240e-01 1.01953200e-01]"
hrt,50,-0.880608837820375,0.04950495049504951,100,0.07967996597290039,"[-1.78172173 -3.51626827 -2.01097882 -2.43447507 -2.47727166 -4.33278785
 -3.02794962 -1.94374618 -1.17944954 -3.25845954 -2.21451914 -3.33487846
 -1.4801385  -2.32283017 -3.09196    -3.24042501 -2.72143119 -3.16263686
 -2.49277286 -1.79844513 -2.33613233 -2.88971478 -3.18582787 -3.0917045
 -3.33349775 -2.40579267 -0.99308298 -1.87196227 -4.72336004 -5.327425
 -0.75693179 -4.46244095 -1.67805768 -2.44305744 -2.32823936 -1.79267801
 -3.01299033 -2.9924284  -1.82767086 -2.47865021 -1.86133534 -2.16607081
 -1.38462052 -3.48652147 -2.42380477 -2.78075648 -4.42702148 -3.51415199
 -2.45632195 -2.58961556 -1.2458579  -1.89801142 -1.63476844 -1.36234902
 -3.83611827 -2.36991737 -1.18396527 -2.8462485  -1.29629966 -2.13316396
 -1.54524701 -1.72585323 -3.23244178 -3.21777075 -3.16112207 -1.05263164
 -2.23170669 -2.15196148 -1.59580658 -2.66943216 -3.05919097 -2.57470043
 -1.08189227 -1.96334767 -1.20595337 -0.83799624 -2.34258169 -0.78568486
 -3.88780591 -1.64876368 -2.86743171 -1.32907259 -0.78563819 -2.14711099
 -1.23230336 -3.32559996 -3.14719777 -3.47974762 -3.43938091 -1.70379189
 -2.16417136 -3.58110048 -2.40912861 -2.91820455 -2.02161491 -2.47523974
 -2.84231291 -1.69378746 -1.83378143 -1.26745692]"
jackknife,50,-51.922986917616406,0.009900990099009901,100,27.110254526138306,"[-83.42252231 -83.42252231 -84.21025066 -86.51331043 -83.43051435
 -90.57713048 -82.25338182 -83.90010026 -83.42252231 -83.42252231
 -86.46794206 -83.42252231 -84.97957716 -85.66331035 -83.84158788
 -83.4255421  -82.69335812 -83.47599111 -85.74578579 -83.44976451
 -82.89909263 -85.8200021  -85.63666822 -83.56096865 -83.84121579
 -84.17045802 -84.46825808 -85.55706692 -82.13455727 -84.39850944
 -84.85601977 -84.1831427  -86.54876436 -87.28197605 -83.4768998
 -86.98290039 -87.2631396  -87.06419882 -86.56333488 -85.40831066
 -86.8410843  -83.42252231 -83.7846182  -85.79171643 -84.29254814
 -84.46505751 -82.7588749  -86.18830399 -84.61423692 -84.4347866
 -72.96966138 -83.36161746 -82.26433881 -86.21712058 -83.35337296
 -85.35733562 -86.19564684 -83.42252231 -83.07939747 -83.92538671
 -83.42252231 -83.42252231 -85.07288919 -84.00226336 -84.61238616
 -82.66768271 -88.57910623 -83.00392963 -83.38852326 -85.34963068
 -88.19854101 -82.83887321 -84.98743208 -84.15331522 -86.38472248
 -82.34455569 -80.01432441 -87.19638624 -83.50110096 -82.603555
 -84.39932005 -84.06573759 -86.59467063 -84.33161214 -85.05153477
 -83.42252231 -73.73068697 -83.93862534 -85.47294666 -83.01311228
 -84.60513971 -83.42252231 -84.81522908 -84.33879088 -79.87840249
 -83.94898245 -83.17968688 -87.66002773 -79.00246888 -83.42252231]"
cross_val,50,-10.789191388878939,0.009900990099009901,100,5.541700839996338,"[-18.75162636 -14.64071705 -15.53405529 -15.38879007 -16.66705328
 -18.30856199 -14.45446921 -16.15497447 -16.24974249 -17.26638193
 -19.87458365 -18.62096717 -17.96938242 -19.9574242  -18.68166716
 -17.44876811 -21.38925624 -17.20487742 -15.01537984 -19.99152553
 -16.66674805 -19.73527963 -15.83594712 -19.48321084 -19.79141248
 -17.08156349 -19.66156377 -17.50374369 -18.4626306  -16.41579999
 -19.89964652 -18.88836801 -20.82738028 -18.72571689 -19.26929653
 -17.36946955 -18.23535005 -13.86890583 -17.12095897 -17.60123341
 -18.23474904 -16.42767324 -15.80499255 -17.58106949 -20.11457581
 -16.80540542 -18.85156768 -17.77274786 -17.37663749 -18.01302675
 -14.43015514 -19.90282769 -17.60739348 -20.02034758 -15.99985025
 -19.22746252 -15.0538119  -15.70924644 -19.46638577 -17.75839431
 -18.52754616 -17.32199778 -15.27595254 -19.8102195  -17.21879809
 -15.1494781  -20.69352781 -22.81475124 -17.39144034 -21.28108673
 -22.14149816 -14.92827926 -18.04156855 -16.19345023 -17.80163445
 -18.03720208 -18.03397926 -18.62886083 -17.04875372 -20.32573301
 -18.47822215 -14.73986246 -14.00788893 -16.86808508 -17.96890502
 -15.57473927 -15.99485471 -16.59579609 -15.56401425 -17.38109692
 -19.85265787 -19.78893421 -16.04535763 -19.84720615 -16.75884441
 -20.00104734 -16.73948868 -17.16711468 -16.51159591 -19.08722217]"
train_score,50,-0.9164289649027288,0.009900990099009901,100,0.580535888671875,"[-1.53843444 -1.53843444 -1.53843444 -1.51908555 -1.53843444 -1.53555604
 -1.4910245  -1.53843444 -1.53843444 -1.53843444 -1.53150433 -1.53843444
 -1.53843444 -1.50929682 -1.53843444 -1.41230233 -1.53843444 -1.53843444
 -1.53843444 -1.53843444 -1.53843444 -1.48743872 -1.53843444 -1.53843444
 -1.53843444 -1.53843444 -1.53843444 -1.50463052 -1.48227887 -1.53843444
 -1.53843444 -1.53843444 -1.5253785  -1.52331744 -1.53843444 -1.52158158
 -1.50791027 -1.53843444 -1.53843444 -1.52716779 -1.53843444 -1.53843444
 -1.53843444 -1.53843444 -1.48974724 -1.48641972 -1.44899739 -1.46549519
 -1.47571236 -1.47046353 -1.29621393 -1.53843444 -1.47844251 -1.53229403
 -1.4945079  -1.53843444 -1.52162023 -1.53843444 -1.48492579 -1.49986521
 -1.53843444 -1.53843444 -1.53820133 -1.51294371 -1.48827342 -1.47394373
 -1.53023634 -1.53843444 -1.47215733 -1.46104178 -1.50243361 -1.4741411
 -1.52160643 -1.50311543 -1.51969044 -1.39581796 -1.44194899 -1.53843444
 -1.53843444 -1.46399845 -1.53543342 -1.49391199 -1.5024039  -1.53843444
 -1.48610899 -1.53843444 -1.29770435 -1.53843444 -1.53388931 -1.51611378
 -1.53843444 -1.53843444 -1.53843444 -1.53843444 -1.42704893 -1.51810333
 -1.48238186 -1.51802583 -1.38988662 -1.53843444]"
