method,n,T_orig,p_value,B,time,T_b
ols,30,1.3265859931972361,0.019801980198019802,100,4.973739147186279,"[1.51624503e-01 5.04301112e-01 1.33719293e+00 2.45341759e-01
 3.92804799e-01 3.10711806e-01 2.03801229e-02 8.46252661e-01
 2.05854837e-01 2.33323793e-02 1.78174969e-02 2.32896081e-01
 4.80982490e-01 1.40375975e-02 2.01504665e-01 7.17198657e-02
 2.13984481e-01 4.02843793e-01 9.15488056e-02 1.70647902e-01
 2.32586792e-01 7.11645335e-01 3.39936292e-02 1.13049498e-01
 4.34402545e-01 6.82304723e-01 1.92773191e-01 2.52488489e-01
 1.13625331e-01 1.22375708e-01 1.54448110e-01 2.72433304e-01
 6.85901807e-01 5.75112070e-01 1.90033836e-01 1.64530094e-01
 1.92017579e-01 5.28278786e-01 8.77514006e-02 1.74209421e-01
 1.16093826e-01 1.82976989e-01 3.19080763e-01 1.45545438e-01
 4.61716042e-02 1.28359392e-02 5.97985085e-02 6.08106308e-01
 4.99133076e-01 3.75709569e-01 6.02334906e-01 2.33749997e-01
 6.52495718e-01 6.73610592e-01 5.52700011e-01 5.83875027e-01
 2.33134148e-01 4.36723580e-02 5.21623792e-01 2.21390475e-01
 2.07861035e-01 8.27418162e-01 2.74192209e-02 2.72186071e-02
 6.40336936e-01 6.95289533e-01 2.04728503e-01 9.27933322e-02
 1.63063928e-01 5.20464197e-01 6.06652207e-01 6.11898982e-01
 1.03656418e-03 4.12428365e-01 2.70534963e-02 5.66491776e-01
 1.14305944e-01 7.20426854e-02 6.74966090e-01 4.13207525e-01
 8.19265659e-01 2.45517623e-01 5.30890022e-02 2.75337608e-01
 2.23629240e-01 6.04128786e-01 3.70098186e-02 7.30764317e-02
 1.99484296e-01 1.32919161e-01 5.86039550e-01 5.61335550e-01
 2.96628668e-01 1.87193263e-01 2.10751802e-01 4.60737551e-03
 2.15877662e-01 8.52227742e-02 4.59795499e-01 3.35943458e-01]"
hrt,30,-2.0251423705631058,0.04950495049504951,100,0.11043763160705566,"[-6.53100833 -6.15214756 -1.09905945 -4.63613988 -3.38411941 -4.69759186
 -5.95150235 -6.02837674 -7.15993248 -3.75800526 -4.68481463 -5.43622423
 -4.7304633  -3.43493986 -5.06409356 -4.68683819 -8.45245425 -7.59125822
 -3.07055075 -3.20639651 -5.9539436  -6.19337679 -7.9992307  -4.69107503
 -4.42620109 -3.1751227  -8.08323591 -6.06164403 -5.2834688  -7.99634331
 -4.69637634 -5.62877597 -2.00198021 -7.0751594  -6.4478879  -6.33586914
 -5.81555376 -3.12290524 -8.10020224 -4.86311786 -3.59712512 -3.55414226
 -3.29942404 -6.77632648 -3.3901236  -5.39611816 -2.85935872 -4.74687858
 -4.83445577 -2.11491904 -3.84106301 -5.7003007  -4.64553818 -5.45808434
 -7.00014597 -8.03023423 -8.24916508 -4.9374163  -5.82466312 -6.35011136
 -2.80442828 -6.73518048 -8.10816709 -6.12765673 -6.32008681 -3.60349177
 -4.40049541 -4.21950245 -1.86023719 -4.07052599 -5.71816855 -4.62458574
 -6.52466346 -9.01473031 -2.94858829 -5.19717935 -4.92682896 -6.40289261
 -8.17128303 -7.66553124 -9.07642553 -6.70544805 -8.64108914 -3.1652116
 -3.810241   -5.49586858 -3.77101927 -7.85033935 -4.51733436 -4.61395376
 -6.1386885  -1.72017361 -6.11031988 -3.67008541 -7.02808041 -7.11085413
 -6.66604346 -2.36119525 -3.08293294 -4.03729721]"
jackknife,30,-55.20262622895423,0.019801980198019802,100,16.336066007614136,"[-104.27438235 -105.71469004  -27.50900293 -102.70430922  -98.13407966
 -108.53798909 -100.26018352  -97.09009076  -99.58477504 -100.78353244
 -122.80020846 -117.31645702 -101.63661653 -101.30427625 -102.19910279
 -118.89267283 -103.89825415 -100.10644284 -102.35413854  -99.73381935
 -100.07690904  -95.28051136  -99.57313374 -110.79570137 -110.8887139
  -94.85221681 -104.56772888 -100.40942924 -142.15782991 -101.48556583
  -99.75846604 -107.18922964  -98.67780206 -107.0686892  -111.84883276
 -108.49944365 -103.49715702  -97.44654475 -103.46204787 -104.7848078
 -100.86007844 -103.90312535 -106.49694107 -103.03693124 -105.26113874
 -101.71502041 -101.52656316  -93.61977353 -100.2648728  -100.04183381
 -101.09534536 -106.40555531  -97.4061261   -99.00878901 -105.63803206
 -102.15816844 -102.42721508 -107.95010079 -100.48873437 -108.58026867
 -102.53790207  -81.90434548 -101.96385662 -102.08080417 -106.57970102
  -93.53844229 -104.98706801 -102.37263476  -99.96178934 -101.78163648
  -95.78847131  -99.87341681 -101.89288955 -118.69018889 -101.01463167
 -100.57218628 -103.96323412 -106.75618319  -93.66570835 -108.60362221
  -94.44187487 -104.38387403 -112.33044292 -105.36971886 -108.25052945
  -94.88853609 -106.65984586 -101.50395995  -99.49935619  -99.36820519
 -102.54158704 -108.88225691 -109.19439223 -123.06083752 -103.52028099
 -101.90240479 -103.03896872 -104.12928919  -99.71353719 -103.09792251]"
cross_val,30,-20.915139823478615,0.019801980198019802,100,5.517320394515991,"[-30.66452559 -42.30561104  -9.6515716  -43.22429147 -32.3531504
 -42.1804684  -40.13768928 -34.02113594 -38.61760959 -42.06698338
 -47.97340465 -42.9581235  -42.89539614 -34.97655178 -28.41000642
 -47.17127319 -41.09384075 -44.11062144 -41.24053476 -36.48897269
 -33.51379445 -38.59788825 -41.51253176 -37.33205132 -33.07204461
 -31.97449928 -42.80536534 -38.08685749 -48.35454459 -44.0302971
 -34.53123119 -36.8084736  -35.5716978  -36.96056288 -42.84293601
 -36.57207705 -29.20493246 -38.61026766 -39.6138415  -40.00874116
 -35.17696928 -41.21350334 -31.84630894 -46.21102163 -39.55240309
 -41.89007357 -40.35239229 -39.35879365 -29.52159942 -33.25843335
 -35.00144723 -36.71131206 -36.15046736 -32.30575443 -42.76441493
 -36.08116738 -30.55529103 -44.56065458 -34.82529578 -46.98004076
 -39.13905411 -30.89491264 -37.25691079 -33.86701964 -44.75449741
 -31.57206347 -41.7496816  -37.91849779 -42.14738037 -34.16171108
 -33.70173956 -40.19882861 -44.57655467 -46.25733766 -53.30759435
 -33.22499123 -44.23291706 -43.24415436 -34.43346532 -41.14241895
 -37.20607996 -40.66348135 -41.45634207 -37.33743582 -38.12847704
 -39.85822787 -35.11245625 -31.8865346  -39.97100429 -37.36193061
 -36.08604936 -47.22378957 -37.29890929 -41.27272846 -35.59071792
 -40.30963666 -33.93890169 -38.70011262 -39.90380568 -43.89152463]"
train_score,30,-1.5110419299892899,0.019801980198019802,100,0.5940659046173096,"[-2.86347055 -2.65047816 -0.74386767 -2.83247977 -2.76038981 -2.81494391
 -2.87825252 -2.4678474  -2.87825252 -2.87825252 -3.09061381 -3.09061381
 -2.70057804 -2.87825252 -2.87825252 -3.09061381 -2.87825252 -2.76791036
 -2.87825252 -2.87825252 -2.87825252 -2.36818584 -2.87825252 -2.87288895
 -2.79350761 -2.5922293  -2.87652873 -2.87825252 -3.09061381 -2.87825252
 -2.87825252 -2.83219874 -2.57327883 -2.6551937  -3.09061381 -2.84884933
 -2.86338997 -2.73636252 -2.87825252 -2.83961524 -2.86262316 -2.87825252
 -2.86313716 -2.87825252 -2.87825252 -2.87825252 -2.878063   -2.64240288
 -2.72865413 -2.81421179 -2.67794792 -2.8383887  -2.58893873 -2.67718074
 -2.67025294 -2.65669543 -2.82539475 -2.87825252 -2.66782741 -3.09061381
 -2.85863131 -2.23317621 -2.87825252 -2.87825252 -2.67937937 -2.56829818
 -2.87825252 -2.8724874  -2.87825252 -2.72194004 -2.63056668 -2.60618645
 -2.87825252 -3.09061381 -2.87825252 -2.68021773 -2.87160179 -3.09061381
 -2.59542998 -3.09061381 -2.5731751  -2.86914358 -3.09061381 -2.81102829
 -2.81052465 -2.68686622 -2.87825252 -2.87825252 -2.87825252 -2.85823867
 -2.69601672 -2.72175748 -2.85155282 -3.09061381 -2.87825252 -2.87825252
 -2.83126593 -2.874028   -2.68822986 -2.77540211]"
ols,50,1.1367794450343929,0.009900990099009901,100,0.06498146057128906,"[0.13045121 0.48600893 0.31936492 0.51258629 0.09729606 0.0199081
 0.12820497 0.05494376 0.45863236 0.18489284 0.02868786 0.03838987
 0.3956129  0.19449438 0.03732727 0.30741708 0.37625998 0.12491774
 0.54148801 0.08377919 0.0681622  0.14656947 0.02595867 0.35412199
 0.22125771 0.02920265 0.0945525  0.05411781 0.14986282 0.26012504
 0.18674778 0.10268814 0.26700167 0.03044896 0.18556423 0.23276564
 0.21039836 0.28653573 0.06061958 0.03418603 0.21226709 0.05724124
 0.35209962 0.14060549 0.37235939 0.14235188 0.28525042 0.19577195
 0.09825219 0.28591161 0.0801697  0.14415248 0.28266705 0.14647901
 0.1439745  0.4351769  0.06429288 0.27238195 0.43082017 0.42613658
 0.22622889 0.3543513  0.14890039 0.28879032 0.06267539 0.04552904
 0.05272273 0.120071   0.27815242 0.13058326 0.07439207 0.05823993
 0.38073086 0.07899601 0.18118884 0.06082981 0.11375874 0.3526302
 0.12877518 0.00246989 0.09293092 0.2533148  0.01581807 0.4065207
 0.12229536 0.31510017 0.13486585 0.11541904 0.18297853 0.23900362
 0.14397492 0.31245392 0.24780778 0.24702906 0.39308914 0.19738999
 0.32951596 0.25929737 0.50790215 0.11198111]"
hrt,50,-1.2794049244813066,0.0297029702970297,100,0.08281779289245605,"[-2.80828668 -3.31530071 -1.90151023 -5.0743236  -3.70672587 -4.28808268
 -2.62206413 -1.47826228 -5.99502194 -1.85829183 -4.33557553 -2.379829
 -1.64144179 -2.00635031 -3.1752829  -2.69710288 -1.45591714 -1.98464916
 -3.06299148 -1.90650934 -5.55676666 -2.93911879 -2.75483122 -3.21880533
 -2.38949578 -3.3318567  -4.42744189 -1.79728769 -3.95615403 -1.6235933
 -1.27459571 -2.79823622 -3.43324102 -3.11041169 -2.41726771 -3.33618678
 -2.41942446 -2.73837588 -2.86234801 -1.11635066 -2.33460513 -4.39839507
 -2.09987333 -1.80112552 -3.15814469 -1.86729977 -2.78657561 -1.86245119
 -2.83809853 -2.13748753 -2.81373801 -3.27681758 -3.9080326  -2.78752501
 -2.27211838 -2.82957255 -2.34631072 -2.04463089 -2.65505932 -2.93397063
 -2.30442108 -2.27990935 -3.37410602 -3.00167381 -2.78888622 -2.7818444
 -3.37526107 -4.71149218 -4.4948669  -2.22180398 -4.2576667  -3.52203209
 -1.87226789 -2.9029856  -1.50848665 -2.30209312 -3.91938968 -2.82005944
 -2.98928134 -1.39171955 -2.54856953 -3.75218293 -3.9685662  -1.81716016
 -1.924991   -2.52153453 -1.8334884  -2.19779326 -3.75758761 -3.16286932
 -1.52910823 -6.12032923 -3.36998925 -1.79884938 -2.08965187 -4.26742239
 -2.37812247 -3.7039925  -3.76502103 -1.65410567]"
jackknife,50,-52.763200848552145,0.009900990099009901,100,27.12566590309143,"[-111.83981068 -109.80268076 -105.07015916  -99.74760095 -108.58995294
 -108.07753238 -110.75722352 -109.42916805 -101.33098101 -113.17893232
 -109.24676116 -109.96423414 -102.65021059 -116.17288031 -109.66543646
 -106.50401751 -109.30077651 -111.86207022  -96.86737116 -108.99998108
 -107.71815059 -113.23072434 -108.38339244 -105.57186904 -112.4352209
 -107.09823041 -107.09823041 -110.15015864 -115.84863899 -110.43355532
 -107.81499131 -111.97373177 -107.9469399  -110.0672338  -111.826474
 -107.61229025 -111.17044976 -106.3512305  -108.09249104 -107.71683831
 -114.11491268 -112.30847735 -108.87706599 -109.1436528  -109.06217368
 -110.71701905 -108.44124916 -108.56998808 -107.92918412 -107.22967585
 -109.22214973 -112.38776946 -109.0779994  -109.23210261 -111.46993489
 -103.51224837 -106.92365966 -108.91685688 -103.29608919 -102.69976132
 -107.51957838 -105.14071911 -112.30276813 -108.27510645 -111.04790335
 -110.35605343 -112.60878656 -110.39279021 -112.00625294 -108.67219089
 -107.41843091 -108.08512368 -113.32920084 -111.32236498 -115.97253727
 -110.01227485 -107.09823041 -105.58084841 -108.59329034 -108.53770141
 -111.22493964 -113.44277506 -107.96040521 -101.60233357 -108.60641118
 -109.44927819 -112.82306135 -111.86980455 -117.63962126 -107.47481971
 -112.76493466 -102.41176965 -118.22518817 -109.50850682 -104.29788617
 -111.40725792 -107.92038938 -114.54975502 -100.1600417  -114.10826679]"
cross_val,50,-9.424560121686216,0.009900990099009901,100,5.496039628982544,"[-22.76898102 -18.99053741 -23.79917742 -21.25735297 -22.55379368
 -21.59509623 -21.95559781 -25.19308512 -20.78448548 -21.62574677
 -27.29945701 -20.14516051 -20.28548324 -22.15880306 -22.36049823
 -19.97337776 -25.07608499 -22.42097396 -19.70110509 -23.37787232
 -25.20084132 -21.59551817 -22.55983452 -22.39523398 -21.12710677
 -23.81798364 -20.47676301 -24.64871222 -23.68134482 -18.66206187
 -26.24837967 -22.35608907 -26.34054029 -24.58567918 -20.88609471
 -21.10299743 -23.21257008 -19.80926012 -26.62975452 -21.46403574
 -26.00022421 -27.04115895 -20.3223817  -23.53296755 -21.33461155
 -19.58421659 -21.24147034 -26.52202813 -23.85233757 -23.81134897
 -18.74380295 -21.94355305 -23.50568532 -21.35402172 -23.21630427
 -23.61525722 -22.53383853 -21.88875529 -21.00196    -22.01825636
 -21.07740826 -19.4955465  -23.92476206 -23.23597393 -24.68167851
 -23.09529489 -26.10066113 -23.994582   -23.48348965 -25.9266821
 -20.13373804 -24.1258796  -22.76480906 -23.71447519 -27.2123811
 -27.44526551 -20.2712849  -19.13317613 -23.79543654 -23.99361518
 -22.72661492 -19.25015772 -28.01153182 -22.0084281  -21.72673138
 -21.50381942 -22.17357593 -26.28861128 -22.38325053 -25.96677908
 -26.85693431 -18.50868374 -21.14230983 -24.40590963 -23.72372089
 -25.21263502 -20.92153465 -21.28113643 -23.17693782 -21.42962339]"
train_score,50,-0.9264746655143944,0.009900990099009901,100,0.5953061580657959,"[-1.88757978 -1.76768728 -1.83458375 -1.74033705 -1.90088918 -1.90808788
 -1.90808788 -1.90808788 -1.73230175 -1.88185991 -1.90808788 -1.90808788
 -1.77889856 -1.90808788 -1.89914998 -1.80647958 -1.80970886 -1.8882287
 -1.68463861 -1.90808788 -1.90808788 -1.88383269 -1.9001576  -1.82305413
 -1.86746438 -1.90808788 -1.90808788 -1.8997381  -1.87961607 -1.84986891
 -1.85999723 -1.90808788 -1.84132877 -1.89969412 -1.90808788 -1.86334561
 -1.85663036 -1.83453413 -1.89726186 -1.90808788 -1.86273556 -1.89747285
 -1.80325848 -1.90808788 -1.77104809 -1.90808788 -1.84235238 -1.87296367
 -1.89698067 -1.83220892 -1.90802981 -1.89622283 -1.83820321 -1.8816485
 -1.885106   -1.76092531 -1.90808788 -1.85056299 -1.7366556  -1.794938
 -1.86106196 -1.80859676 -1.88398529 -1.84167621 -1.89759606 -1.90005909
 -1.89738351 -1.90808788 -1.85445553 -1.88586104 -1.90808788 -1.90808788
 -1.79463932 -1.8941779  -1.86490791 -1.89804748 -1.90808788 -1.81857797
 -1.90808788 -1.90808788 -1.89254063 -1.86395759 -1.9001576  -1.76929227
 -1.88922357 -1.85087261 -1.90128639 -1.89815397 -1.90808788 -1.85178302
 -1.88685041 -1.78531931 -1.90808788 -1.86675289 -1.80028141 -1.90808788
 -1.8518604  -1.85049522 -1.72735955 -1.8898565 ]"
