method,n,T_orig,p_value,B,time,T_b
ols,30,0.9548309617819435,0.019801980198019802,100,4.995553731918335,"[0.19306183 0.34828975 1.10445667 0.01988069 0.16954625 0.12431862
 0.55226909 0.56065856 0.17318011 0.42408452 0.19225514 0.12800893
 0.50319727 0.14375073 0.01307993 0.13940694 0.06262962 0.46049402
 0.16102951 0.11397932 0.00940795 0.30527005 0.19236607 0.01444848
 0.00377885 0.25769639 0.11866406 0.40421307 0.04526407 0.43682369
 0.42289079 0.13257103 0.21997651 0.12007811 0.17920593 0.21094994
 0.05900395 0.57464316 0.24473857 0.07967506 0.14337784 0.53994476
 0.23785934 0.56079464 0.05858825 0.07191761 0.07583482 0.07047984
 0.07084731 0.63261797 0.39332048 0.29528183 0.61603773 0.18577311
 0.15249643 0.22498878 0.17207743 0.13859848 0.09961643 0.15876644
 0.01895666 0.42088183 0.02908009 0.01066693 0.21175394 0.06196701
 0.2260884  0.11344985 0.69511097 0.14223372 0.33556752 0.18910578
 0.10524396 0.0815874  0.24177335 0.21627302 0.15625828 0.07311562
 0.08829563 0.41165258 0.03919525 0.03060977 0.30220307 0.1667474
 0.25026146 0.43814489 0.02709763 0.18659953 0.2373885  0.26881545
 0.06651197 0.18208144 0.56764585 0.2120166  0.11839568 0.29437813
 0.08821104 0.22307719 0.22404634 0.03263141]"
hrt,30,-0.9480920315227355,0.039603960396039604,100,0.10548162460327148,"[-2.42579996 -2.99977288 -0.65908027 -1.89539649 -0.84346022 -2.65942022
 -1.73230657 -2.98877705 -1.42808839 -1.90310622 -2.15720224 -3.48999693
 -3.71161418 -1.74155112 -2.6430051  -1.7639005  -2.31972476 -1.83056749
 -2.74382467 -2.3174929  -2.80427672 -2.17227086 -0.9831001  -2.99712555
 -1.91120685 -3.4186976  -1.35679413 -2.15981486 -2.05995948 -4.97616361
 -4.42016338 -3.17148211 -2.9327623  -2.06715303 -2.2969864  -2.38727847
 -2.48712028 -3.53735101 -1.91944755 -2.21361234 -0.89572646 -2.8877836
 -3.62137704 -3.1961543  -1.1137856  -1.42666351 -4.16934524 -1.83732174
 -1.64824729 -1.61085271 -1.31597506 -4.06339784 -1.51631278 -2.15604799
 -2.39933338 -3.44445168 -4.537776   -2.89555951 -2.65614654 -2.17632925
 -2.94102022 -2.14001781 -1.67336785 -1.72427472 -1.98810798 -4.1135603
 -2.3956511  -1.12576469 -1.42556499 -2.03427953 -1.53522092 -1.92671294
 -2.96971923 -1.3651295  -2.26975587 -2.00972399 -3.89756932 -2.98287158
 -4.38829875 -4.16411212 -2.22218798 -2.13042815 -2.89127275 -2.68106806
 -4.02365918 -3.75009091 -2.51972477 -1.57794525 -2.946682   -2.18080717
 -2.84145445 -2.17656475 -1.70120205 -2.85961491 -4.48501468 -1.79156627
 -3.26719889 -3.14168086 -5.59080588 -2.35756487]"
jackknife,30,-28.00220838006849,0.019801980198019802,100,16.38947343826294,"[-47.9490455  -51.85956352 -27.89357803 -48.66139553 -49.90998549
 -50.21702304 -40.21316711 -50.6077675  -51.45683609 -47.92127503
 -49.39447154 -49.72364245 -45.89641414 -57.05709754 -50.46690675
 -50.89227553 -49.56212124 -44.53993391 -54.64337405 -49.31484541
 -48.30816075 -51.90659459 -50.52411523 -49.56107126 -48.29549507
 -48.10522413 -51.45022528 -47.68092087 -49.33549303 -45.96384702
 -50.85561267 -52.63820947 -50.47525164 -50.13450389 -49.77571306
 -51.52552075 -48.91008408 -44.70569574 -47.83632252 -50.24276271
 -51.44290802 -47.56220345 -51.99001252 -42.75741017 -48.39935446
 -48.62334309 -51.43256355 -49.10714021 -50.72671842 -36.54921805
 -45.92472178 -51.17454981 -42.93165605 -50.35398624 -51.69628531
 -49.84454267 -52.19292303 -50.60065525 -50.91799605 -50.36184908
 -49.15676601 -45.8508828  -49.04359433 -48.10681944 -48.17715835
 -50.09907814 -47.61632061 -51.07614563 -44.24854438 -51.46187942
 -47.88296133 -50.59292199 -49.42329493 -49.0251528  -48.8643337
 -50.01495656 -52.70731563 -50.58774645 -51.61876977 -43.77524002
 -49.10181238 -48.29815459 -48.72483417 -48.49657501 -49.27559813
 -47.27621336 -48.30149898 -51.75042397 -49.39776666 -53.1343065
 -48.52476969 -49.18603437 -42.47758559 -52.3151135  -48.69202463
 -46.97702424 -50.24709656 -48.26172112 -51.1050145  -50.167043  ]"
cross_val,30,-9.693168683524695,0.009900990099009901,100,5.496435880661011,"[-18.97505574 -17.02007447  -9.69402731 -22.45225361 -20.26152185
 -18.97486414 -15.01747272 -17.66313247 -17.07145566 -18.51147016
 -18.06756268 -17.8208041  -20.34562814 -22.87595317 -24.38942138
 -19.36305309 -19.03498846 -17.85727157 -21.59768699 -17.07010607
 -17.36994075 -14.85244159 -16.77506254 -13.67245615 -16.39166917
 -20.42452123 -21.31088585 -16.367893   -16.80657189 -13.49352452
 -18.11756966 -17.90910932 -18.54262061 -20.51512508 -16.67761226
 -18.56141394 -16.28499052 -13.72498881 -12.9212341  -19.00391731
 -19.14668991 -17.03211123 -14.49362912 -15.25908012 -16.09572505
 -15.79024987 -15.26500673 -18.81365238 -14.7487929  -12.32152579
 -20.92800162 -16.15573087 -13.96431673 -20.99436935 -21.13886966
 -20.6654958  -15.1251716  -26.65843972 -16.59428711 -22.0534153
 -19.85761544 -13.29541424 -17.05354149 -19.4990639  -20.23787016
 -24.33735505 -18.15386894 -21.50463338 -16.00206498 -17.8976349
 -17.52890171 -17.09400111 -20.23544607 -18.97548125 -15.48709508
 -17.83038052 -19.31440976 -16.30980568 -16.95957671 -13.87544473
 -16.64917204 -18.9209287  -21.32973271 -18.13511396 -21.01983574
 -17.24431581 -15.73143967 -21.3492603  -19.06614953 -19.75881106
 -17.69617592 -15.33278689 -12.23678087 -16.80212236 -24.41853945
 -19.85597805 -23.97598644 -18.83835699 -15.68842543 -16.46100106]"
train_score,30,-0.7395095558132905,0.019801980198019802,100,0.5905468463897705,"[-1.35624252 -1.32173871 -0.7125314  -1.39823094 -1.38758915 -1.38779733
 -1.12759045 -1.24367768 -1.37080173 -1.27627135 -1.36421316 -1.39823094
 -1.26469915 -1.39823094 -1.38953961 -1.39823094 -1.38907378 -1.23276298
 -1.39823094 -1.39823094 -1.39823094 -1.38938362 -1.37073306 -1.39823094
 -1.39823094 -1.32838005 -1.39823094 -1.27971088 -1.38841143 -1.2406928
 -1.37907448 -1.38435121 -1.38407405 -1.39823094 -1.36706718 -1.3705921
 -1.38953961 -1.2263563  -1.33545681 -1.38453142 -1.39271477 -1.2626694
 -1.39823094 -1.18746583 -1.39823094 -1.39823094 -1.39823094 -1.39823094
 -1.39777886 -1.00025041 -1.27365272 -1.37694546 -1.20018879 -1.36101462
 -1.36925815 -1.36270738 -1.35951923 -1.38942785 -1.38120938 -1.39823094
 -1.38951944 -1.22958701 -1.39823094 -1.39823094 -1.34609277 -1.39823094
 -1.34959525 -1.39823094 -1.14054753 -1.37584057 -1.3114607  -1.36806388
 -1.39094613 -1.39823094 -1.35394523 -1.36077183 -1.3906149  -1.38780393
 -1.38317775 -1.24905086 -1.38862519 -1.38923891 -1.31116029 -1.39823094
 -1.39642901 -1.28067694 -1.39823094 -1.37074891 -1.36668757 -1.35955684
 -1.38624905 -1.35636143 -1.12483996 -1.3513644  -1.39823094 -1.32031361
 -1.39823094 -1.35295361 -1.38093784 -1.39823094]"
ols,50,0.7468315947637278,0.009900990099009901,100,0.05577445030212402,"[5.67298503e-02 3.45333688e-02 4.04512700e-02 1.01345425e-01
 1.88086635e-02 1.12311820e-01 4.03404943e-02 2.73984061e-01
 1.80753647e-01 2.54716098e-01 4.23921936e-02 2.41331465e-02
 1.25698786e-01 1.30182229e-01 9.11762129e-02 2.46368061e-01
 3.34069247e-01 1.47493731e-01 2.37485396e-01 2.11701257e-01
 1.50505361e-01 4.60912588e-04 6.06990047e-02 4.63121031e-03
 2.11937348e-01 1.35924440e-01 1.90532958e-01 2.07286238e-01
 1.77116535e-01 2.63537192e-01 2.54139095e-01 1.34196259e-01
 1.39489108e-01 3.96809987e-01 2.74504595e-01 2.14493411e-01
 4.62571995e-02 5.97575233e-03 1.46703177e-02 2.94773622e-01
 1.75082816e-01 2.26266482e-01 1.60651818e-01 1.08332931e-01
 2.15409485e-01 1.15254354e-01 4.85355978e-02 2.37385022e-01
 2.24967421e-01 1.83130891e-01 1.52445672e-01 4.47029227e-02
 1.43077551e-02 6.55567291e-02 8.72851105e-03 1.70264925e-02
 1.81491292e-01 2.36927607e-01 1.73004955e-01 5.24520045e-01
 1.93368159e-01 1.74363033e-01 9.20364328e-02 8.01827261e-03
 6.40924755e-02 1.79780111e-02 3.20539381e-01 1.63853565e-01
 1.15329459e-01 1.09931043e-02 2.37319863e-01 9.82739579e-03
 5.42093530e-02 1.00347046e-01 9.98285664e-02 7.24699774e-02
 2.50198000e-01 2.17896808e-01 2.39897726e-02 9.75160923e-02
 1.85851062e-03 4.64208411e-02 1.50979453e-01 6.77753609e-02
 5.74836884e-02 9.14141344e-02 4.08701197e-02 2.84653653e-03
 3.94065371e-01 5.94834869e-01 7.40998238e-02 9.60611639e-02
 1.68229393e-01 2.03946575e-01 8.24905633e-02 1.64568111e-01
 1.75796348e-01 7.51757226e-02 4.46912466e-02 3.95377898e-03]"
hrt,50,-0.9617838673162268,0.019801980198019802,100,0.0895528793334961,"[-2.34302986 -2.42606417 -1.59742202 -1.98322497 -2.28838684 -2.56502097
 -2.18675163 -1.72858169 -2.06901138 -2.20287875 -2.27582644 -1.49261432
 -2.35391267 -2.34865736 -1.87319795 -2.97204013 -1.68961692 -1.87024329
 -1.87755737 -1.9755141  -2.18872597 -2.21573294 -2.56881092 -1.92464431
 -1.86551541 -2.0698179  -2.35847762 -2.45168598 -2.8501175  -2.91934766
 -2.69872681 -1.54534473 -2.65370239 -4.1363899  -2.39232596 -3.23024967
 -2.28163531 -2.68848615 -1.89035445 -1.30385412 -2.38585949 -3.37045761
 -2.77899934 -1.96222332 -2.54071146 -2.3377348  -2.68451015 -2.43167583
 -1.31107471 -2.26624093 -2.71531945 -2.26778308 -2.0000583  -1.5318511
 -1.86229988 -1.62917611 -1.2529492  -0.91307909 -1.78822075 -1.67000242
 -2.74023285 -1.55607129 -2.14909094 -2.21639646 -2.45353224 -2.14005101
 -1.25356839 -2.80267355 -1.11462607 -2.11926986 -1.72626712 -1.96777434
 -2.70080912 -2.05635518 -1.85559477 -1.57274736 -1.97955083 -1.90783664
 -2.41904465 -2.52790398 -2.33791245 -1.86413591 -1.67326201 -2.5262536
 -1.45787958 -1.74924166 -2.09887883 -1.87329569 -2.58959662 -2.58304674
 -2.59853122 -1.98133501 -2.46547447 -2.11671974 -2.96125214 -2.64642326
 -2.06584859 -1.81307113 -2.65789678 -1.96082222]"
jackknife,50,-36.62458266169723,0.009900990099009901,100,27.222165822982788,"[-56.39306042 -57.51223621 -58.64291079 -57.36333307 -56.1172776
 -58.08913233 -56.45420536 -54.69453758 -57.7152895  -55.99312201
 -56.88022092 -56.87939073 -57.06741758 -58.30648268 -57.78623564
 -60.75005103 -53.49924541 -57.95690892 -55.45270319 -58.54510637
 -57.08996563 -56.39306042 -56.24488981 -55.80613816 -56.38404324
 -57.31450867 -58.21671124 -59.33397401 -59.61398507 -61.63772458
 -57.06635707 -56.34139779 -58.41836505 -55.62227152 -58.74786178
 -54.26542636 -56.51027594 -56.59098201 -56.78201227 -54.48246158
 -56.28863478 -58.20145226 -56.88721808 -59.80614307 -57.90275762
 -58.09345322 -56.88850616 -59.87419051 -58.45971395 -59.88603365
 -57.71470362 -57.29442153 -56.06356567 -57.09018976 -57.73722902
 -58.28120955 -55.77851344 -58.55684797 -56.96651083 -47.30563352
 -58.9652572  -58.16248199 -56.11064313 -57.11795307 -56.77015687
 -56.89079788 -55.12514347 -60.60725725 -57.29439241 -56.70889925
 -55.48191108 -56.93204903 -55.96941803 -58.69320871 -59.77114367
 -57.65685418 -57.38710741 -55.63099108 -56.40500737 -57.62742605
 -55.19335586 -56.59321596 -57.07699856 -56.39306042 -58.08814328
 -56.58964616 -56.01287734 -55.83251318 -53.4294337  -49.23965412
 -56.39306042 -56.40742278 -58.55819201 -59.47371678 -56.62722726
 -56.66715498 -58.4668596  -58.88209365 -56.74073139 -56.20420144]"
cross_val,50,-7.696083552591904,0.009900990099009901,100,5.4833984375,"[-11.56628743 -12.2579532  -11.99063679 -11.76979981 -10.67259889
 -11.03979973 -11.99472403 -11.29883614 -12.48496221 -10.85189101
 -11.9511964  -13.28098031 -11.07575225 -14.35308479 -13.11414478
 -12.17168985 -11.97238748 -11.3372337  -12.76775468 -11.68166209
 -12.17413392 -11.90635514 -11.62331255 -12.44353992 -11.58096999
 -10.25624481 -10.42190299 -11.21582349 -10.63198776 -11.33407998
 -12.91747986 -13.53104949 -12.23253621 -10.07576098 -11.77354448
 -10.88533911 -12.32505633 -10.50062636 -11.71066683 -11.79528016
 -12.35798461 -11.19143756 -13.73104046 -11.52392934 -11.22350709
 -11.60327368 -12.84666492 -12.02565892 -10.81781571 -11.56256564
 -11.82478494 -12.77937124 -12.46401018 -13.86429105 -11.57563458
 -11.94451773 -10.91893124 -12.81642674 -11.32273574  -9.67672146
 -11.03074217 -11.96814282 -12.42746149 -12.28366634 -13.2209506
 -12.76907193  -9.85289946 -11.76205873 -12.56459134 -11.59057461
 -12.30098339 -12.46573876 -11.61464577 -11.03962206 -11.66938747
 -10.55197219 -10.31328678 -10.40530416 -11.74147974 -12.40896732
 -11.67362466 -12.64933    -10.8773991  -11.94942842 -12.7620358
 -11.08335877 -10.9207135  -12.52106499  -9.55062212  -9.98825613
 -11.40913625 -14.03116747 -10.64196647 -12.3207583  -12.55936686
 -12.70498875 -12.5671333  -11.52010291 -14.65398292 -11.27145575]"
train_score,50,-0.6542257268417535,0.009900990099009901,100,0.5950970649719238,"[-1.04403115 -1.04403115 -1.04403115 -1.02804663 -1.04403115 -1.04403115
 -1.04403115 -0.98661004 -1.01336628 -0.99993499 -1.04403115 -1.04403115
 -1.019625   -1.04403115 -1.04116287 -1.03514963 -0.95158613 -1.02009822
 -0.99839984 -0.99787246 -1.01710845 -1.04403115 -1.04403115 -1.04403115
 -1.00022584 -1.0407812  -1.01259612 -0.99755856 -1.04396864 -1.03296181
 -0.98177772 -1.01833495 -1.01754699 -0.90717568 -0.9903457  -1.00076365
 -1.04403115 -1.04403115 -1.04403115 -0.97119369 -1.04403115 -1.04403115
 -1.04403115 -1.02167368 -1.04403115 -1.02352912 -1.04403115 -0.99424798
 -0.99866254 -1.04403115 -1.01568671 -1.04403115 -1.04403115 -1.04064214
 -1.04403115 -1.04403115 -1.02903276 -0.99939037 -1.04403115 -0.83147293
 -1.04171269 -1.0135552  -1.04403115 -1.04403115 -1.04403115 -1.04403115
 -0.99815641 -1.03088676 -1.03023895 -1.04403115 -0.99466822 -1.04403115
 -1.04403115 -1.03978604 -1.04403115 -1.04260266 -1.00599052 -0.99992214
 -1.04403115 -1.04403115 -1.04403115 -1.04403115 -1.01715815 -1.04403115
 -1.04403115 -1.04403115 -1.04403115 -1.04403115 -0.94401892 -0.80923177
 -1.04403115 -1.02467391 -1.02576942 -1.00689492 -1.04403115 -1.04403115
 -1.00462003 -1.04166332 -1.04403115 -1.04403115]"
