method,n,T_orig,p_value,B,time,T_b
ols,30,0.9445711613088997,0.019801980198019802,100,4.9646360874176025,"[0.14632165 0.44988141 1.1168364  0.04453807 0.07697501 0.20778616
 0.18952329 0.07676302 0.42298847 0.07491514 0.46393268 0.41006168
 0.09320748 0.08081401 0.00660023 0.24481028 0.53707614 0.07252799
 0.17221549 0.15404824 0.06800628 0.74749796 0.31843361 0.32380758
 0.26365869 0.42338153 0.10455266 0.21209464 0.52975312 0.09510002
 0.1260434  0.21705881 0.12442163 0.28639225 0.60736506 0.1042849
 0.30467276 0.42047905 0.48624393 0.20203364 0.06157619 0.17366119
 0.33874292 0.59240439 0.20417228 0.07636104 0.15371066 0.35887688
 0.13782651 0.1570381  0.19029769 0.31654375 0.06993292 0.23133686
 0.65636433 0.18940681 0.38375067 0.25061526 0.10365342 0.34754962
 0.37490807 0.18264036 0.21388888 0.20207407 0.36837573 0.00448604
 0.32983288 0.36265343 0.23153742 0.39629128 0.09226748 0.01544694
 0.17353754 0.12956389 0.16206012 0.1000489  0.15134366 0.25202539
 0.23389272 0.51673723 0.01435633 0.1419116  0.22135075 0.21940425
 0.13587766 0.01444463 0.04670726 0.26216793 0.27151294 0.13562289
 0.3229956  0.40554462 0.3236363  0.64503671 0.01955645 0.2728809
 0.0027016  0.26722199 0.32229487 0.08501042]"
hrt,30,-0.5288929218692292,0.019801980198019802,100,0.1017158031463623,"[-1.3239247  -2.15408387 -0.61715262 -2.01156317 -1.85169553 -4.17376333
 -3.01328691 -0.81559549 -1.29884938 -2.79376706 -3.47153626 -1.71317059
 -2.0488879  -1.32474316 -1.89410462 -3.71148173 -2.52233679 -1.50777606
 -1.69316953 -2.80972157 -2.57511244 -0.96121524 -1.28078303 -1.53548037
 -1.90049701 -0.57927915 -2.01134697 -2.25683914 -1.59728028 -1.25053352
 -1.38983743 -0.99139438 -1.44763618 -1.83373258 -0.55462505 -1.400293
 -1.68370197 -0.50246505 -2.95186682 -1.40795872 -2.07434016 -1.18404576
 -3.73168962 -2.52127901 -1.66470389 -2.48908238 -2.80665047 -1.446013
 -2.15142168 -3.20196747 -1.89853195 -1.25297041 -2.38176405 -2.1097594
 -2.46894102 -1.19582546 -1.85420507 -2.08746497 -1.37976254 -2.12035443
 -2.73840457 -1.92755354 -1.87495874 -1.3196853  -2.4785299  -1.79258633
 -2.1176792  -2.31819722 -1.64532165 -1.20474608 -2.70010444 -3.36592721
 -0.62997853 -1.25913477 -2.10599278 -2.30189617 -0.79941941 -1.36178903
 -1.01949563 -2.07542584 -3.01711395 -2.61891848 -2.00293007 -1.95182065
 -2.8996656  -3.10521716 -1.7531178  -1.40596146 -1.44823911 -1.48967901
 -1.02259318 -3.92613567 -2.9936486  -1.83854023 -2.69580986 -1.6972965
 -2.32602245 -2.29258209 -2.80177944 -0.96875544]"
jackknife,30,-32.47728397636697,0.019801980198019802,100,16.415027618408203,"[-51.95532508 -49.87954535 -20.92645699 -49.96831845 -51.54462921
 -55.18461095 -55.05109272 -51.48506933 -49.14550013 -49.43873695
 -50.21388978 -48.85359149 -52.31119208 -49.60055777 -57.31442143
 -52.29723099 -43.49717813 -48.99191586 -52.58887416 -51.85581987
 -49.33984753 -39.42411678 -50.76851883 -53.17308967 -50.92590369
 -49.41723041 -49.49254577 -51.27232288 -56.62409923 -52.52886143
 -51.41698661 -54.40302989 -50.72563228 -50.67774325 -43.80649293
 -53.85998312 -50.78194898 -53.31819693 -45.63349927 -52.5355661
 -50.48756501 -53.26377736 -48.82424064 -45.76449315 -53.06741737
 -49.85169897 -50.37083174 -51.10378183 -51.52548965 -50.54411108
 -53.59233427 -50.34594533 -52.97048481 -51.95533938 -43.57050995
 -53.39932517 -48.25877186 -54.34657495 -52.55839071 -51.62263423
 -53.06209228 -50.5651874  -51.78066186 -49.59291302 -49.80442635
 -49.9270991  -52.4909842  -47.45448998 -54.38934532 -48.37537375
 -49.73270369 -49.85233032 -55.13572882 -49.94470153 -51.15919367
 -49.40841913 -73.03597155 -54.88531264 -50.97993208 -47.97887125
 -49.53055601 -53.19456661 -54.46635676 -55.92067013 -51.6600616
 -49.80193042 -49.84747642 -55.30667291 -53.03275302 -51.63545926
 -51.72801151 -47.69304965 -50.7594782  -44.10376199 -49.44929366
 -51.16658953 -51.32831458 -53.32951113 -48.83376371 -50.95903048]"
cross_val,30,-11.790442070663826,0.019801980198019802,100,5.478977680206299,"[-19.34702389 -19.51339394  -6.8146989  -21.41111968 -20.31072733
 -20.60803351 -18.15572562 -16.28877183 -20.30361754 -15.69842131
 -17.20238377 -16.7605679  -16.4519994  -16.87765737 -23.58328879
 -18.26180918 -16.42236902 -18.22311717 -16.98797997 -18.50628214
 -17.49512402 -15.48874766 -19.77314545 -19.7533982  -18.95570097
 -18.08435815 -16.89680532 -15.58273427 -15.51786825 -19.53480634
 -15.58471823 -18.37472998 -17.49574031 -19.22659467 -17.28104384
 -17.23546524 -18.1942842  -17.34737058 -18.51126691 -19.28345496
 -18.61400311 -15.83903356 -20.2316542  -19.23971289 -18.96156447
 -17.74219935 -17.54735072 -16.98594542 -19.03401693 -17.27991074
 -18.26780539 -17.26753605 -17.95361065 -15.41124103 -14.42912436
 -19.62161928 -18.1058745  -17.92209108 -18.82630073 -19.01333897
 -21.62306699 -19.10528956 -20.05682445 -18.90624479 -17.967047
 -17.60929374 -20.5758367  -17.95806222 -17.04991735 -18.62404343
 -19.22951766 -16.45819706 -18.78814856 -21.09485215 -19.82034374
 -18.183546   -18.67466081 -21.37537209 -17.63085399 -18.50636787
 -16.26079023 -16.58063675 -17.72936472 -15.21602149 -18.53245442
 -16.63514591 -19.78972082 -18.36148157 -17.10351255 -18.87743476
 -14.10467847 -18.84519909 -20.4097919  -16.40739749 -15.96162628
 -18.26081301 -22.1218817  -18.25726347 -19.63433363 -17.26670034]"
train_score,30,-0.9234521413464513,0.019801980198019802,100,0.5812914371490479,"[-1.40261154 -1.32439714 -0.55766266 -1.42039782 -1.42039782 -1.38642552
 -1.39609108 -1.4174287  -1.24400766 -1.42039782 -1.28452864 -1.32034492
 -1.41806886 -1.42039782 -1.42039782 -1.38316697 -1.15082426 -1.42039782
 -1.40617557 -1.40506617 -1.42039782 -1.09525139 -1.36747082 -1.6181716
 -1.37843335 -1.29479845 -1.42039782 -1.38846817 -1.41698004 -1.41635731
 -1.42039782 -1.36545818 -1.42039782 -1.37821078 -1.19443861 -1.41441385
 -1.42039782 -1.31341438 -1.23808051 -1.39078668 -1.42039782 -1.40855675
 -1.34251614 -1.24957815 -1.41673378 -1.42039782 -1.42039782 -1.34501963
 -1.42039782 -1.42039782 -1.42039782 -1.35850267 -1.41909451 -1.37270516
 -1.15987044 -1.40011069 -1.28689838 -1.36346983 -1.41608471 -1.33525519
 -1.32350233 -1.42039782 -1.41583349 -1.37684931 -1.30406538 -1.42039782
 -1.37509522 -1.2829216  -1.39127015 -1.29624586 -1.42039782 -1.42039782
 -1.39487222 -1.42039782 -1.38445653 -1.42039782 -1.6181716  -1.40423344
 -1.42039782 -1.22873077 -1.42039782 -1.40396401 -1.38195305 -1.41127456
 -1.41441384 -1.42039782 -1.6181716  -1.39694199 -1.34763603 -1.42039782
 -1.32285883 -1.26511072 -1.31732711 -1.20595535 -1.42039782 -1.35046823
 -1.42039782 -1.36893201 -1.34431909 -1.41827717]"
ols,50,0.98486172511479,0.009900990099009901,100,0.0547025203704834,"[4.63900977e-01 2.40432725e-01 1.17938140e-01 1.19420855e-01
 1.78597042e-02 5.60668324e-02 2.02080122e-02 9.28422924e-02
 5.44865687e-03 1.59380280e-01 4.48165170e-02 2.57162125e-01
 3.50722471e-02 7.22592291e-02 1.35414187e-01 1.77701798e-01
 1.09195554e-01 4.85879516e-02 1.30625124e-01 3.77299811e-02
 2.36003514e-01 2.89259117e-01 1.52403798e-01 2.63155988e-01
 9.69448390e-02 2.17058138e-01 6.11176066e-02 1.23463337e-01
 1.00220620e-01 4.10743094e-01 8.18291595e-02 1.04545947e-01
 3.25978912e-01 1.18399236e-01 1.79188270e-02 2.67823688e-01
 1.82495269e-02 1.19147142e-02 2.78274704e-02 2.24988081e-01
 2.38756404e-01 2.70265329e-01 2.20894402e-02 1.78349121e-01
 5.76065051e-02 1.91458398e-01 1.11512178e-01 6.60942102e-02
 2.44721961e-01 2.10210589e-01 2.28178743e-01 2.00642007e-01
 1.93981633e-01 5.53512352e-01 1.25245312e-01 5.39083305e-01
 8.50671485e-02 1.57973393e-03 1.09711223e-01 2.04244264e-01
 3.51374344e-01 1.60000007e-01 2.22635310e-01 1.98170497e-01
 3.90935381e-01 4.24996728e-01 3.15417733e-01 4.48488138e-04
 6.00455543e-02 4.87836702e-02 1.74951192e-01 1.79609350e-01
 2.08885133e-02 1.88105770e-01 1.64971977e-01 2.34489228e-02
 9.87851590e-02 2.59479817e-01 2.67233755e-01 8.62783587e-02
 1.90463559e-02 5.67187217e-03 3.02326937e-02 3.89712599e-01
 6.09609623e-01 3.08689661e-02 1.62104943e-01 3.38921523e-01
 3.82832526e-02 3.92665170e-01 3.20622247e-01 3.23574588e-01
 1.06369681e-01 2.07926091e-01 1.18577046e-01 1.82972696e-01
 2.20732222e-01 4.24457860e-01 2.71982773e-01 3.38831070e-01]"
hrt,50,-0.8456969441685404,0.0297029702970297,100,0.09021687507629395,"[-1.0721714  -1.64957142 -1.61001026 -2.0844525  -1.35483221 -1.49978789
 -1.65872367 -0.94961049 -3.04596823 -1.67427177 -0.83345572 -2.11690582
 -2.17020609 -1.0349489  -0.98273823 -1.86869629 -2.48216863 -2.1505774
 -1.88103374 -1.80796029 -1.96085894 -2.09305677 -2.92026437 -1.44153267
 -2.08368839 -1.2670445  -1.0754015  -3.17936976 -1.89575112 -2.30716545
 -1.62517595 -3.44753007 -2.31994906 -1.87443299 -1.25218847 -2.47398244
 -1.18312391 -2.79750602 -1.56902154 -2.09492059 -2.38157832 -2.25337738
 -2.36878472 -1.75044558 -2.90016736 -1.54294314 -2.3396935  -1.65799043
 -1.8515221  -1.2816191  -1.39257608 -2.87547575 -0.97420388 -3.48412527
 -2.04148747 -1.77931169 -1.37481835 -3.06979576 -1.81462456 -1.8518327
 -1.6304481  -1.326369   -1.38131747 -1.80949788 -1.27025829 -1.70583209
 -1.67160988 -1.55961394 -2.18248007 -2.49667379 -2.00056314 -1.52180699
 -2.04326746 -2.22071356 -2.51119844 -2.37665464 -3.59482584 -2.10402621
 -1.82978741 -1.96005306 -2.0369089  -1.84030665 -2.51750249 -2.51802192
 -1.9345746  -2.54419472 -1.46874508 -2.11064049 -0.78310797 -2.10434651
 -1.67110459 -1.80270483 -2.89873777 -1.34134313 -2.12818774 -2.6999232
 -2.95758772 -2.81187724 -1.1957538  -0.87539392]"
jackknife,50,-57.00100822626695,0.009900990099009901,100,27.29292917251587,"[-87.05512547 -89.02694629 -88.82976909 -92.93132107 -90.29307141
 -91.10286522 -91.23955195 -94.49547048 -89.37433793 -96.03473441
 -91.65231048 -91.63910551 -89.66110439 -88.54707047 -88.82976909
 -90.53476981 -89.94399565 -91.18567809 -93.49600386 -89.27135874
 -95.49334145 -89.38677854 -89.59428235 -89.96393712 -90.59931734
 -92.78849995 -92.21185606 -92.90345023 -89.0146534  -85.47190482
 -88.82976909 -91.235187   -94.18233732 -88.82976909 -89.53809949
 -90.10574291 -89.38321242 -88.91447345 -90.12361874 -94.29816566
 -92.37903641 -87.20664616 -89.89999292 -90.71205468 -90.75832282
 -91.013398   -89.90347502 -92.02015743 -89.48713952 -96.1224111
 -95.22883413 -94.39426726 -89.96010086 -77.32741326 -93.78562351
 -80.80635366 -92.13556499 -89.6433085  -91.20738781 -96.40612174
 -88.66809349 -92.61126639 -91.98012846 -90.37783803 -87.17305065
 -87.73321047 -90.67631555 -89.4145645  -92.74496151 -90.73182607
 -91.05529352 -91.02230831 -91.14968945 -89.87762556 -90.62947616
 -89.22016262 -94.62600065 -88.43865816 -89.92098431 -88.25620598
 -89.92217855 -91.24321419 -92.35240331 -88.58017476 -77.37422688
 -87.32767127 -88.91393313 -88.43777823 -89.10379684 -84.90916282
 -90.23625444 -87.10387076 -90.75136468 -95.71082833 -89.17389968
 -90.33723059 -89.14461552 -95.13721572 -91.83001876 -88.90691155]"
cross_val,50,-12.077484762340138,0.009900990099009901,100,5.507371425628662,"[-18.48288686 -17.839647   -20.11918706 -17.39589295 -18.46915439
 -19.32025806 -17.68281583 -19.61709051 -18.85101369 -18.94849371
 -16.69191162 -17.29002604 -18.7109854  -15.64920804 -18.13992339
 -17.55249637 -24.68425655 -18.93165217 -18.96800758 -19.55434773
 -20.1189751  -19.43575995 -20.60753484 -18.60958623 -17.26255039
 -19.01223039 -17.95867008 -17.28827844 -20.295734   -18.11552182
 -23.21015239 -21.10162805 -19.17958688 -20.00192906 -19.33126224
 -20.7369325  -19.81439408 -15.93549437 -21.61490762 -20.99594096
 -17.01021366 -19.83984472 -26.30351463 -19.41115463 -15.1599885
 -18.63946646 -20.74024503 -17.78408544 -19.02957081 -23.89933551
 -19.93914625 -21.91416701 -18.07864896 -16.98549032 -16.5496158
 -17.12587198 -19.28031489 -19.10308858 -17.40834583 -19.88748163
 -19.96499456 -20.90740178 -17.66184722 -19.51901785 -20.37607124
 -17.63265361 -15.79028759 -22.38569446 -20.66600759 -18.29316599
 -20.25589709 -16.84615726 -16.96540233 -22.87904336 -19.38798666
 -19.33006816 -18.18839506 -19.13453099 -20.01132026 -20.43295772
 -20.1365495  -19.20298666 -19.05125576 -17.65834614 -18.26228018
 -18.38114712 -20.38506444 -21.20774154 -20.28160876 -19.96466041
 -19.40181933 -16.19122943 -14.88058452 -20.3556578  -16.48821728
 -16.3110554  -17.70409523 -19.59117896 -20.3629628  -20.47453474]"
train_score,50,-1.0177605126930116,0.009900990099009901,100,0.5923409461975098,"[-1.41941785 -1.54269638 -1.59876789 -1.57489674 -1.59876789 -1.59876789
 -1.5897453  -1.5821762  -1.59876789 -1.5907735  -1.58849714 -1.59876789
 -1.59876789 -1.59876789 -1.59876789 -1.56515444 -1.59876789 -1.59876789
 -1.57610071 -1.59876789 -1.54885025 -1.53597526 -1.59876789 -1.58206922
 -1.58382512 -1.54775987 -1.58918918 -1.59876789 -1.59876789 -1.48964641
 -1.59876789 -1.579618   -1.52593147 -1.59876789 -1.59876789 -1.53227565
 -1.59876789 -1.59876789 -1.59876789 -1.55539565 -1.55629132 -1.51887096
 -1.59876789 -1.57275601 -1.59876789 -1.56474825 -1.59876789 -1.58503529
 -1.55667096 -1.59876789 -1.56210492 -1.55510399 -1.55548194 -1.35618191
 -1.59876789 -1.41268478 -1.59876789 -1.59876789 -1.59876789 -1.59876789
 -1.50846918 -1.57006182 -1.55521159 -1.56484816 -1.4933704  -1.47380814
 -1.53052507 -1.59876789 -1.59876789 -1.58951353 -1.5674217  -1.58316549
 -1.58905606 -1.59876789 -1.56268541 -1.59876789 -1.59647984 -1.52095074
 -1.54699864 -1.59876789 -1.59876789 -1.59876789 -1.58920623 -1.5033601
 -1.36157861 -1.5897453  -1.59876789 -1.51243581 -1.59876789 -1.46424558
 -1.52521783 -1.50033419 -1.58407891 -1.56660648 -1.59876789 -1.59876789
 -1.54859466 -1.48256983 -1.55190427 -1.51265329]"
