method,n,T_orig,p_value,B,time,T_b
ols,30,1.0311261243891394,0.019801980198019802,100,5.115736246109009,"[0.2145493  0.31801829 1.17090284 0.25051359 0.02479154 0.15044432
 0.13664295 0.3062781  0.21906137 0.12000194 0.56385389 0.16898957
 0.04005892 0.03510683 0.62375073 0.31855231 0.07544961 0.07080911
 0.13504572 0.02556264 0.20911786 0.32923457 0.45908681 0.36236386
 0.12082823 0.25455924 0.00620712 0.07547081 0.44033863 0.29208489
 0.19074273 0.57805433 0.28527642 0.66803036 0.13360104 0.02358325
 0.04699835 0.00195389 0.03302136 0.45209319 0.30743097 0.2599265
 0.38595077 0.12120043 0.22008794 0.02776002 0.36994027 0.15134879
 0.07594677 0.20209166 0.16189895 0.01432435 0.27340915 0.36224728
 0.48764343 0.00304516 0.06069737 0.19961534 0.08716647 0.11639323
 0.08349011 0.34015714 0.62660781 0.17792165 0.43273167 0.06822954
 0.26830292 0.35991202 0.14652877 0.54929382 0.14394891 0.09425625
 0.04900317 0.1411123  0.19157965 0.09864218 0.23576961 0.27903059
 0.09425876 0.34591921 0.11041586 0.28042357 0.67737709 0.58409904
 0.3311059  0.24256274 0.25617218 0.86924186 0.33443983 0.17745109
 0.6537961  0.24223262 0.11827442 0.14529627 0.14985213 0.04199141
 0.12325041 0.11642893 0.30396316 0.11287745]"
hrt,30,-0.8460613426687663,0.039603960396039604,100,0.09526586532592773,"[-5.23188923 -2.3078781  -0.58957022 -2.37238749 -1.36974309 -1.97617651
 -1.61411336 -2.33485538 -1.77046708 -1.99371099 -3.34499272 -2.06272147
 -3.74101412 -3.59746739 -2.31221872 -1.87876731 -1.81994844 -3.17919012
 -1.33926028 -2.60784619 -2.07684858 -1.15201354 -2.15800052 -1.19885088
 -1.08074318 -2.34505692 -3.16210854 -2.24491109 -4.76084718 -1.80181109
 -0.28142424 -1.15016673 -3.01462331 -1.92062777 -2.79090243 -1.96761427
 -3.39836475 -2.76502894 -2.60432754 -2.81768575 -2.17594115 -2.19265441
 -3.87029302 -1.64249497 -2.47235558 -2.85197202 -2.98094549 -2.57854838
 -1.87771445 -1.32555703 -2.76825786 -1.8258918  -1.70106428 -1.69050764
 -2.59833433 -2.83778572 -1.91647613 -1.97259733 -2.78840131 -1.78019943
 -2.94046336 -2.77760591 -1.9318587  -2.41117199 -1.40021107 -1.89409408
 -2.99969777 -1.87084344 -1.87892956 -2.86524771 -2.19925222 -2.42712109
 -2.50895751 -1.56633034 -1.33987039 -1.97300305 -3.38644721 -2.9186434
 -2.91154556 -3.53415539 -2.40527425 -3.23601949 -1.20420699 -2.60376054
 -3.21626737 -2.84660681 -2.66530094 -2.09773008 -1.90274807 -2.36399327
 -1.77317812 -2.67091856 -1.75697845 -2.44028329 -1.43852756 -1.96731818
 -0.72853871 -0.9442164  -2.33936451 -2.29718957]"
jackknife,30,-49.81865064414587,0.019801980198019802,100,16.433830499649048,"[-67.53770965 -64.39519381 -22.47223534 -65.64635439 -61.95348903
 -62.75549308 -65.67517823 -67.69956115 -64.81865725 -60.49864271
 -53.19840618 -65.67617731 -61.72393903 -63.60708495 -57.05212808
 -64.55294742 -63.08642137 -62.65600689 -63.08344886 -61.80063618
 -61.80063618 -65.49071164 -63.12801557 -61.68092535 -76.4356386
 -66.54394705 -62.96167952 -64.23766204 -68.76892354 -63.27483305
 -69.605992   -53.59881198 -64.16741351 -59.84132948 -64.66275171
 -61.67996474 -63.46128992 -60.8961733  -64.39774901 -68.86206139
 -66.51173411 -63.91915954 -64.4247566  -63.93215791 -63.34214929
 -62.32422245 -71.18563678 -67.44594886 -63.19083045 -65.29910835
 -66.4623304  -62.2555977  -64.40685022 -60.9843768  -62.39992172
 -63.84446133 -65.14463472 -68.92439685 -63.00431727 -64.69695753
 -63.34289499 -64.66588307 -52.71664447 -65.7235846  -67.63526089
 -61.52985178 -70.38824871 -64.25270813 -63.28121286 -58.86288185
 -67.52940132 -69.43127441 -61.80163913 -61.62496822 -64.88008043
 -62.96529859 -64.15970058 -67.80181681 -62.73606177 -63.39164507
 -64.17309067 -63.40130617 -52.28211836 -61.44828149 -63.06188674
 -68.42390875 -66.54039759 -53.13354071 -60.76496393 -67.35991359
 -58.32495403 -64.08373331 -63.76153639 -62.76200728 -62.34734665
 -69.99245128 -61.08588061 -61.50441461 -73.10108749 -63.13199089]"
cross_val,30,-15.701341362620738,0.019801980198019802,100,5.505218505859375,"[-20.85958131 -25.72297602  -6.61972621 -21.42936486 -20.99509905
 -21.58444956 -18.19661616 -26.73085907 -22.64401517 -22.63123345
 -20.50632554 -22.8152821  -22.40202755 -22.83360183 -20.59512118
 -26.44750437 -24.86967479 -22.85467787 -25.44744508 -22.00162656
 -23.13234974 -25.4150259  -22.16305434 -22.510743   -24.44392285
 -19.12409424 -26.32136775 -24.70158786 -23.35048642 -22.34854652
 -24.85352559 -18.80131655 -24.21294961 -19.44213941 -20.92529238
 -17.92764162 -29.02817847 -23.4106852  -27.59932227 -22.32501342
 -21.08598276 -24.46553394 -25.55437764 -23.78393686 -24.6391335
 -23.70332717 -22.38348405 -23.70567918 -19.43174276 -25.69259923
 -25.34709434 -25.9098901  -27.09931961 -19.20351616 -23.49300803
 -22.46401679 -25.18937066 -26.37327041 -18.09062088 -24.6489181
 -21.69776575 -18.07687076 -17.16800373 -23.5482002  -26.00433938
 -24.33371912 -25.20745561 -23.64613641 -24.64417895 -22.6362889
 -23.47589766 -25.37985172 -22.12454784 -22.48262974 -26.72000729
 -23.96391718 -20.03500178 -22.83434404 -23.18073221 -19.39217329
 -19.13555798 -19.70528002 -21.50361755 -18.89720277 -26.47830735
 -29.73292303 -25.90700411 -18.0233839  -23.80398391 -23.04188252
 -25.14480229 -23.6212406  -21.99185199 -28.11876014 -24.14303288
 -28.56369841 -22.97085145 -25.13144289 -25.63949357 -25.94449224]"
train_score,30,-1.1622487118178368,0.019801980198019802,100,0.5771679878234863,"[-1.66821241 -1.66600955 -0.53240327 -1.71489807 -1.72653738 -1.72653738
 -1.7050195  -1.70185975 -1.69792419 -1.72653738 -1.40941221 -1.71650378
 -1.72629813 -1.72653738 -1.46110296 -1.67259701 -1.72653738 -1.72653738
 -1.72653738 -1.72653738 -1.72653738 -1.67804686 -1.54109213 -1.61676309
 -1.86999713 -1.64873091 -1.72653738 -1.72653738 -1.65621139 -1.64780728
 -1.70752775 -1.37574899 -1.65425954 -1.53636099 -1.70916624 -1.72653738
 -1.72653738 -1.71987857 -1.72634768 -1.72069906 -1.69753509 -1.63064099
 -1.63176505 -1.72130334 -1.67716891 -1.72653738 -1.64985888 -1.72653738
 -1.71609359 -1.70107451 -1.70284152 -1.72653738 -1.70040999 -1.61425989
 -1.56980189 -1.72653738 -1.72399089 -1.69930209 -1.72653738 -1.71002492
 -1.7139608  -1.66366684 -1.40877588 -1.71809124 -1.60379785 -1.72653738
 -1.64019254 -1.65877527 -1.70013284 -1.54988203 -1.86999713 -1.86999713
 -1.72653738 -1.72653738 -1.69963062 -1.71495549 -1.72653738 -1.66633129
 -1.71242758 -1.62110264 -1.7230859  -1.68602909 -1.39288137 -1.54146545
 -1.64416172 -1.70637253 -1.71105612 -1.4284399  -1.59965003 -1.69662506
 -1.47358877 -1.68381756 -1.72653738 -1.70148895 -1.72653738 -1.72653738
 -1.86999713 -1.72653738 -1.64386952 -1.72653738]"
ols,50,0.9474458237462763,0.009900990099009901,100,0.05805253982543945,"[0.04020925 0.29357493 0.06457699 0.22431381 0.09392241 0.18543367
 0.06122065 0.20560721 0.30541774 0.17851972 0.12521172 0.20428514
 0.18359767 0.06337053 0.15109156 0.01835137 0.57353831 0.56813653
 0.39594644 0.08691464 0.02084946 0.14415244 0.21871569 0.13843644
 0.11326224 0.16333929 0.06639971 0.34282785 0.4217768  0.11320404
 0.1993293  0.0720792  0.38796974 0.13452546 0.10346756 0.21291589
 0.18880274 0.24245886 0.04312736 0.05908225 0.14865925 0.2094032
 0.38760451 0.25942214 0.23637215 0.25954938 0.17425047 0.15417206
 0.23227504 0.22079445 0.06842322 0.1142754  0.03472905 0.12963448
 0.43035739 0.11749517 0.10480532 0.02829795 0.16913474 0.05960166
 0.06301526 0.00059045 0.08122682 0.26098218 0.15750155 0.22448993
 0.21232117 0.11053547 0.55914114 0.10815527 0.17516786 0.09359369
 0.09169491 0.21870569 0.01523858 0.28427168 0.03447102 0.156359
 0.09385924 0.45503999 0.28143616 0.44075976 0.12150317 0.14028467
 0.21578429 0.08022485 0.06332559 0.04581147 0.11562679 0.06159823
 0.01336284 0.28584925 0.04863456 0.12115672 0.03180493 0.04601547
 0.37835798 0.29026266 0.19931214 0.29811188]"
hrt,50,-1.6271026058740024,0.12871287128712872,100,0.08864450454711914,"[-2.44496947 -4.30534087 -3.41244844 -1.14041209 -3.22671627 -1.58319365
 -2.62393778 -3.60933977 -1.7907269  -1.93815733 -2.26408219 -2.02933336
 -3.1187357  -3.92521739 -3.34705152 -1.90049173 -6.36875125 -1.07598246
 -5.39481061 -2.96391949 -2.451757   -1.66744161 -3.49909086 -3.10712693
 -3.06219395 -2.67686823 -2.14770547 -2.74873196 -3.26025427 -2.98222798
 -3.34345561 -3.13557986 -3.41893499 -2.16390337 -2.61547684 -2.95500221
 -2.39856943 -1.55768884 -2.53698003 -1.1355759  -2.97730159 -2.66242892
 -1.34075465 -2.35812704 -2.11277543 -2.52874745 -2.88503438 -3.21930428
 -2.31550062 -1.75434365 -2.69459666 -1.2703518  -3.96921525 -2.89968454
 -3.30487364 -1.58331516 -2.10297691 -2.66140407 -2.0701458  -2.82078453
 -2.58920074 -2.00365104 -2.74981551 -2.79651959 -2.0070368  -3.73953617
 -3.59005779 -2.23778822 -4.44259204 -3.05441837 -1.89103144 -1.43911309
 -3.21922129 -1.8893619  -2.98667867 -2.29088225 -2.6734674  -0.99336901
 -5.02473374 -1.46825959 -1.831818   -3.61734457 -2.92395359 -2.2157335
 -4.57158479 -3.50914417 -3.43690235 -4.92010914 -2.24575835 -2.2550572
 -2.14720748 -2.23989967 -1.90169453 -2.66545079 -3.41205371 -2.39224264
 -1.52786375 -3.14697911 -2.01882715 -3.5732143 ]"
jackknife,50,-52.41656518487466,0.009900990099009901,100,27.28664469718933,"[-75.0528297  -74.43842229 -77.81172643 -77.11200252 -75.32593972
 -77.32141905 -74.68596595 -77.19121129 -76.22369249 -75.92616031
 -78.47222117 -75.44517368 -77.32404347 -76.12245998 -76.55362997
 -75.01455119 -63.84637287 -62.96701383 -70.80181163 -76.50628742
 -76.02028477 -77.38570429 -74.49780426 -74.68596595 -78.00360837
 -76.37323291 -76.76489706 -72.22642664 -75.61685449 -74.68596595
 -78.63534447 -74.68596595 -74.84686415 -77.88764128 -76.89674218
 -75.34820801 -76.65077381 -76.82138387 -74.68596595 -74.68596595
 -76.59330067 -76.34337613 -74.90830874 -75.45390627 -76.91390771
 -75.30514574 -77.54257775 -77.65621842 -75.31272478 -77.3413586
 -74.68596595 -74.94662541 -72.82610327 -77.19627192 -70.52472921
 -75.20317558 -78.03181171 -76.22574525 -75.86482439 -76.3236989
 -76.29730133 -75.07704557 -74.68596595 -76.82720431 -77.38282982
 -77.94000372 -78.74282428 -79.40149073 -63.36091452 -77.45292324
 -76.75879248 -75.74934895 -76.5975891  -75.02139351 -74.68596595
 -81.48602567 -76.84227451 -79.04592998 -78.52838058 -71.22954986
 -75.47382784 -79.56614525 -78.22347084 -77.69692205 -78.9446284
 -74.68596595 -74.68596595 -74.68596595 -74.97421151 -77.74896118
 -76.10045852 -74.17342508 -74.68596595 -78.4726514  -75.74149183
 -75.65171256 -73.71116645 -76.53935113 -79.69210387 -78.45719907]"
cross_val,50,-9.904076447030711,0.009900990099009901,100,5.505426645278931,"[-16.73418763 -14.48415299 -21.44976579 -17.01880836 -14.48042829
 -16.7097707  -15.34706239 -14.94257112 -16.33056279 -15.15057664
 -17.32519192 -16.25984502 -18.30843899 -16.6337281  -16.43637123
 -17.93388691 -15.03989735 -12.63433242 -14.42447238 -16.63646489
 -18.31904477 -15.42073514 -13.95961638 -14.68768555 -13.33488471
 -15.61566212 -16.85738155 -12.07599267 -13.71079554 -14.57984333
 -16.60637542 -14.00615109 -16.21952096 -13.09366439 -14.68254085
 -14.40941013 -17.98326403 -17.15803811 -17.34616081 -19.99542373
 -16.9551553  -14.56396541 -14.02655973 -15.59731388 -12.83028413
 -16.76850205 -17.82844956 -13.83758009 -15.86980384 -18.60092479
 -17.2101594  -13.05748258 -15.75476154 -16.13079218 -15.70390585
 -16.35564639 -16.96636859 -15.87918882 -15.98023113 -14.58953649
 -16.58347597 -15.75584021 -17.56968957 -14.85219678 -16.05128167
 -17.48765486 -14.99294865 -15.00603409 -13.00598289 -13.40656641
 -15.50018167 -14.09122639 -16.83976728 -18.08427004 -14.96538275
 -14.58030203 -15.34414938 -13.69308836 -14.90508656 -15.8837855
 -11.85878431 -16.04044203 -15.1834223  -12.89960349 -17.7103773
 -19.5428766  -17.3028794  -16.46640878 -16.44914134 -16.13961852
 -14.70401124 -15.24213634 -14.87176915 -13.94833854 -15.95042692
 -17.60141818 -13.92394148 -14.24159289 -16.50329172 -13.60555813]"
train_score,50,-0.9258411728122212,0.009900990099009901,100,0.6133363246917725,"[-1.38072592 -1.30765318 -1.38072592 -1.35030698 -1.38072592 -1.3474486
 -1.38072592 -1.3388668  -1.31674523 -1.35558897 -1.37355076 -1.34706614
 -1.37185428 -1.38072592 -1.38072592 -1.38072592 -1.13769528 -1.12625234
 -1.25356541 -1.38071485 -1.38072592 -1.35567826 -1.33136591 -1.38072592
 -1.38072592 -1.36819369 -1.38072592 -1.28152307 -1.28499707 -1.38072592
 -1.34826018 -1.38072592 -1.30204102 -1.36217711 -1.37655147 -1.38072592
 -1.3555209  -1.33708588 -1.38072592 -1.38072592 -1.36388848 -1.34789804
 -1.29696217 -1.32926344 -1.35040884 -1.36065469 -1.38072592 -1.38072592
 -1.38072592 -1.38072592 -1.38072592 -1.51756554 -1.38072592 -1.35281421
 -1.25192985 -1.38072592 -1.37592448 -1.38072592 -1.35583379 -1.37831971
 -1.38072592 -1.38072592 -1.38072592 -1.38072592 -1.36445564 -1.32948424
 -1.38072592 -1.36602521 -1.13846942 -1.36265305 -1.35544989 -1.37930029
 -1.37774826 -1.38072592 -1.38072592 -1.37658452 -1.38072592 -1.37666389
 -1.37968861 -1.26766085 -1.34208071 -1.3353985  -1.36189752 -1.36800418
 -1.37832239 -1.38072592 -1.38072592 -1.38072592 -1.38072592 -1.37991362
 -1.38072592 -1.30879294 -1.38072592 -1.37347686 -1.38072592 -1.38072592
 -1.27631873 -1.30867723 -1.36706961 -1.37658024]"
