method,n,T_orig,p_value,B,time,T_b
ols,30,1.224778744945047,0.019801980198019802,100,4.99152946472168,"[4.67637955e-02 6.18207856e-01 1.37876844e+00 1.57855292e-01
 2.73151096e-01 5.71386581e-02 2.93069010e-01 3.23794341e-01
 5.86323980e-01 4.96886677e-01 5.28039378e-01 2.83110092e-01
 1.91920745e-01 1.16588343e-01 2.92435428e-01 8.35760239e-01
 1.38310872e-01 1.45910659e-01 5.85665182e-02 1.57083188e-01
 3.12708485e-04 1.37372735e-01 1.96418177e-01 4.16994020e-02
 1.24258915e-02 1.27603372e-01 2.70659749e-01 9.30785680e-02
 4.32151877e-01 1.94916969e-01 3.67369264e-01 1.33379945e-02
 9.89544437e-02 4.37454349e-01 8.61338609e-01 2.56416534e-03
 4.96898494e-01 9.01732948e-02 1.43999819e-01 1.92034136e-01
 2.97823551e-01 1.62381337e-01 1.91611812e-01 4.45779471e-01
 3.53668700e-01 5.32742404e-01 4.69336315e-02 1.54362220e-01
 9.92983074e-02 4.76680433e-01 5.53315776e-02 2.65349776e-02
 1.31427799e-01 1.48650987e-01 7.15801469e-02 2.33185385e-01
 3.63448555e-01 3.94321659e-01 3.73037231e-01 2.10187556e-01
 1.91873308e-01 2.34617426e-01 8.29988185e-02 1.88364862e-01
 1.23865397e-01 2.28212709e-01 2.69278692e-01 1.37499493e-01
 8.04367225e-02 6.32059138e-01 8.41195098e-02 1.93430521e-01
 1.86808235e-01 1.57904297e-01 6.11358018e-01 7.94329963e-02
 5.18334743e-01 9.86822711e-02 2.19709983e-01 2.66625752e-01
 2.56776150e-02 1.50317957e-01 3.13537871e-01 5.47866046e-02
 5.68138821e-01 3.18266906e-01 5.01385664e-01 2.99659705e-01
 1.54755261e-02 1.39324122e-01 4.27176056e-01 4.90761132e-02
 1.46588529e-01 1.02243225e-01 1.85952558e-01 6.99317787e-01
 9.61478187e-02 5.26137466e-01 1.08267755e-01 4.41635834e-01]"
hrt,30,-1.1130846922670596,0.039603960396039604,100,0.101226806640625,"[ -1.41650806 -10.13819671  -1.23447506  -5.23521729  -4.33917591
  -7.06862082  -2.75966559  -0.99293145  -3.66389609  -5.07212372
  -5.75715946  -6.32148245  -3.55214195  -4.8000243   -1.0664668
  -4.50340217  -4.21315229  -5.93230686  -3.21059558  -2.49085208
  -5.07929554  -4.13817512  -2.42157271  -6.24360755  -3.35236793
  -1.81837871  -3.29856347  -5.19335701  -6.9937915   -1.93398827
  -7.62569124  -4.33452758  -3.98990401 -10.18089012  -7.23471357
  -4.37803026  -2.7085842   -2.825328    -3.91131856  -2.26980599
  -3.76544942  -1.31285382  -3.93341005  -5.42635982  -6.81134226
  -3.93363544  -3.95897531  -4.31588314  -5.71558221  -1.41204223
  -2.65887431  -5.86312239  -2.2118338   -5.37112395  -3.61830151
  -6.70656418  -2.50263115  -4.02690435  -5.73697449  -6.67903107
  -5.7179611   -6.99537422  -3.51295562  -4.9493939   -5.44909967
  -4.05721806  -4.4276406   -3.91300915  -1.94580178  -5.25893986
  -2.66693751  -3.502668    -3.22937341  -4.81250521  -8.30544207
  -2.39999422  -1.86001274  -3.68800077  -6.08674161  -4.3271924
  -2.8609244   -0.70866261  -3.06298351  -3.2493213   -2.28489859
  -4.50787574  -2.20978179  -2.75042127  -5.1219749   -4.55324638
  -2.81246404  -5.98030835  -4.36763864  -2.70527474  -1.46870023
  -3.48061157  -4.67517301  -2.83782854  -3.68234489  -1.57082628]"
jackknife,30,-27.29244033910395,0.019801980198019802,100,16.246841430664062,"[-65.70498374 -56.93611402 -23.19827912 -64.98179582 -66.31627106
 -65.75932098 -65.45672061 -77.04542693 -53.17088816 -56.42323304
 -55.96856158 -67.7435792  -62.7199613  -63.45549966 -64.53509447
 -52.11680351 -62.8359198  -68.07678371 -64.58457828 -65.21778018
 -64.43802143 -63.51968723 -70.68324227 -62.72029062 -63.10521308
 -64.45408735 -68.47049651 -62.84306259 -64.66140288 -75.06820628
 -60.48340626 -64.04502566 -63.54528356 -68.01259509 -47.04221288
 -68.27737739 -55.24518771 -65.19987113 -65.92769617 -67.67091465
 -66.42194992 -66.42245132 -65.61616055 -63.66314953 -64.96948871
 -58.84696992 -64.8365729  -66.88441942 -63.06566968 -59.79639804
 -66.94644452 -66.58161956 -64.62191508 -75.60462456 -65.94599987
 -64.11294032 -68.32353006 -63.93935096 -61.09919663 -67.51887353
 -66.27243746 -65.75780711 -65.55284472 -62.54487738 -76.83227992
 -66.22317759 -61.46657212 -63.63808346 -75.31633985 -56.38772016
 -65.80225317 -62.45162045 -62.2431252  -71.01576558 -62.23645779
 -76.70677488 -58.30640901 -66.53512026 -64.97951326 -64.15687081
 -64.66937832 -78.21721861 -65.25134236 -63.04724287 -56.85719184
 -62.824792   -61.25055515 -62.27820714 -65.20767306 -67.12685944
 -66.89903799 -63.22091721 -65.15213056 -63.86022707 -66.84041537
 -56.4321768  -67.61797358 -59.74415289 -86.27490379 -62.59636587]"
cross_val,30,-8.710150624667476,0.009900990099009901,100,5.458553791046143,"[-24.57386455 -21.25080484  -9.50227308 -22.19429031 -23.72733285
 -20.19469353 -20.91038267 -23.48491591 -25.1425597  -20.94742127
 -22.27903099 -24.11758923 -24.20324657 -22.40697288 -22.66999787
 -20.51951588 -25.16450588 -29.6406053  -26.78340527 -23.38992853
 -22.72247122 -26.73330701 -27.8656967  -25.51002121 -21.83318805
 -21.1613441  -22.66094971 -31.37890366 -25.6489301  -21.33794581
 -26.92467438 -23.8261692  -26.6050178  -23.67648766 -17.88080834
 -23.42058899 -20.88873286 -30.50618866 -23.39105255 -26.0624351
 -28.98539801 -26.4340284  -22.29912933 -23.43954245 -23.03195591
 -23.57526437 -20.79859412 -23.25561119 -25.78449905 -19.48219964
 -23.09115023 -25.59649587 -23.62802164 -25.82689383 -31.00827021
 -27.12508992 -28.033678   -21.01349299 -22.28277381 -24.00416657
 -28.01240941 -20.97065024 -27.17017478 -26.94109231 -24.71954958
 -17.88558414 -22.24849195 -26.16503545 -24.32127841 -19.16075177
 -27.97821842 -22.21406478 -25.212176   -15.34742289 -24.87810321
 -26.81330374 -20.31268513 -23.46189714 -25.894294   -28.71127786
 -26.57654643 -28.0473119  -22.03633266 -22.36557821 -23.09469247
 -23.13403033 -24.41762207 -23.3365     -29.99711392 -22.25095637
 -25.26429484 -23.09396226 -22.23664742 -31.74782329 -23.96066129
 -22.08131103 -28.63910445 -22.62063133 -28.18747756 -20.85680258]"
train_score,30,-0.7419397884274106,0.019801980198019802,100,0.5914735794067383,"[-1.7627893  -1.50136089 -0.64050729 -1.73163157 -1.6967     -1.7627893
 -1.75003414 -1.70261013 -1.43277076 -1.57010386 -1.48550134 -1.69215519
 -1.71535566 -1.73620324 -1.68655294 -1.45334288 -1.73766516 -1.73236875
 -1.74427737 -1.73457106 -1.7627893  -1.74283344 -1.72530964 -1.7627893
 -1.74732088 -1.73389367 -1.7627893  -1.7627893  -1.65843979 -1.7196474
 -1.64905637 -1.7627893  -1.73909196 -1.57537545 -1.25896195 -1.74732088
 -1.53289714 -1.74087978 -1.72981978 -1.71686826 -1.72903987 -1.75098402
 -1.72575271 -1.6128304  -1.7007766  -1.58054133 -1.7627893  -1.7627893
 -1.7627893  -1.61450871 -1.74478688 -1.74732088 -1.7627893  -1.73044578
 -1.74636705 -1.70082026 -1.67826395 -1.64845782 -1.65876342 -1.71211229
 -1.71571972 -1.69692385 -1.7399651  -1.71020905 -1.7627893  -1.72227348
 -1.68143148 -1.7627893  -2.09604639 -1.48358025 -1.74373063 -1.71134979
 -1.7627893  -1.72585174 -1.57274524 -1.7627893  -1.52293629 -1.74031987
 -1.71857342 -1.68910092 -1.74727823 -2.09604639 -1.69143703 -1.74637651
 -1.56139897 -1.66671774 -1.56064022 -1.67652668 -1.74732088 -1.7627893
 -1.67021107 -1.7627893  -1.73443339 -1.73967924 -1.71302495 -1.58003118
 -1.7627893  -1.60610293 -1.75730443 -1.63205983]"
ols,50,1.0287778283155922,0.009900990099009901,100,0.060208797454833984,"[0.11665009 0.04847065 0.06721612 0.40370444 0.11676955 0.03692995
 0.2428439  0.10229384 0.03963553 0.03754799 0.0397099  0.09532568
 0.22128426 0.15151784 0.0832221  0.13213272 0.17068597 0.07277738
 0.1904609  0.23338353 0.14524443 0.22971534 0.09457428 0.22697116
 0.0600904  0.05617119 0.13008513 0.17018513 0.31801171 0.29189693
 0.253855   0.01489354 0.20323543 0.1808661  0.27615815 0.07607081
 0.32811662 0.17261119 0.08533892 0.11410888 0.20385319 0.31398702
 0.53117026 0.05008044 0.26249104 0.00911038 0.41612537 0.1767862
 0.28605942 0.04942013 0.00293565 0.11874715 0.12105569 0.10139074
 0.06839908 0.26656846 0.16730961 0.28762009 0.2818743  0.37405542
 0.13414472 0.01750144 0.07887732 0.0118698  0.21881905 0.07231074
 0.17023066 0.11537365 0.11176499 0.3202218  0.16577447 0.04697849
 0.21474383 0.3821398  0.10548792 0.36508804 0.20979004 0.00133085
 0.48259949 0.16483385 0.18105179 0.48903466 0.06785721 0.14766938
 0.14370564 0.14111037 0.01265057 0.23416481 0.03324308 0.15611602
 0.29475239 0.03043345 0.13885324 0.18881697 0.02530387 0.22484783
 0.13713221 0.02791508 0.23557115 0.55150603]"
hrt,50,-0.9659933509023853,0.07920792079207921,100,0.07932662963867188,"[-1.2322504  -2.69567815 -2.08747155 -2.55687402 -1.46870538 -1.44601316
 -1.55147832 -1.58655193 -1.96006013 -1.12098224 -3.93994474 -1.58335169
 -2.277495   -1.70674002 -2.42231614 -0.68686439 -0.59207735 -1.24626517
 -1.99158485 -1.45753515 -1.48208517 -2.35064993 -1.62823978 -2.06041373
 -3.11309861 -1.64672947 -2.14075746 -1.6015009  -0.98324824 -1.29884491
 -1.47824866 -2.23387196 -1.56689064 -3.08542906 -0.84228919 -0.92902111
 -1.33882516 -1.29907607 -2.46689633 -2.57458449 -1.98522548 -1.45595491
 -1.44114519 -1.09924163 -2.211373   -1.44228374 -0.68645791 -2.3954524
 -1.67665431 -1.95158187 -1.52341086 -2.1459773  -2.23665817 -1.73822616
 -1.7524663  -2.65591242 -1.17420474 -2.55720262 -2.74972565 -1.32276154
 -1.84360218 -1.61742255 -1.71939286 -1.66794962 -1.04812316 -1.46901081
 -2.78211291 -1.12764992 -1.23461547 -1.48727463 -1.165634   -1.75629414
 -1.75365755 -1.32373334 -1.62808262 -2.501569   -2.07960296 -1.49596293
 -1.39939119 -1.97567751 -1.69184917 -3.69039204 -1.48208735 -2.4387524
 -1.78901379 -1.64973614 -1.80872406 -1.14761622 -3.09553606 -0.76260354
 -0.44694006 -2.17080211 -1.68775977 -1.99023552 -1.92765884 -2.06858724
 -2.01896382 -1.57632674 -2.14946957 -2.27956375]"
jackknife,50,-54.281401530187686,0.009900990099009901,100,27.29272723197937,"[-88.9304165  -89.96148698 -90.05842542 -83.76258297 -89.61236121
 -88.46815792 -90.99441449 -90.18411695 -90.62284355 -89.59559307
 -88.84032954 -88.08963304 -91.17757838 -88.95802975 -89.09180682
 -95.2842318  -90.26428086 -88.84032954 -94.22611597 -88.27905428
 -91.67856696 -91.92123845 -90.20265087 -91.84091035 -88.84032954
 -90.1968108  -89.61779538 -91.97519851 -87.92655034 -88.25854922
 -88.11034988 -90.00893266 -89.19189391 -91.57263183 -89.51861545
 -91.7937538  -86.48344192 -89.03667922 -90.83873814 -91.11436518
 -89.39824202 -85.73446849 -82.15862149 -90.0867693  -86.29205315
 -89.82476424 -85.38016977 -89.74939224 -88.68135128 -87.39408844
 -88.16470486 -92.35379609 -88.87951662 -89.10368062 -89.73349547
 -87.70936193 -91.11274702 -93.07545873 -90.72307648 -89.17440373
 -90.57446773 -88.0735483  -89.56146501 -88.48470746 -93.54401795
 -90.27503217 -90.45766414 -90.87827744 -89.82854311 -87.38671121
 -92.18150244 -88.56608936 -89.22283706 -90.25264952 -89.31098733
 -85.83169787 -88.84032954 -87.99062283 -80.28807745 -91.8944483
 -89.72465982 -77.35515419 -87.41976811 -93.72815219 -88.1717882
 -88.7551294  -88.9529795  -91.22904782 -89.64695089 -91.16397693
 -87.68909539 -87.78040482 -92.9380653  -88.9973048  -93.38363861
 -90.39163098 -89.87323923 -90.89929885 -91.31426119 -81.39523371]"
cross_val,50,-10.051603656125398,0.009900990099009901,100,5.5226476192474365,"[-19.37552154 -21.7271362  -18.7440848  -16.68315411 -19.65819931
 -19.71721502 -16.66032614 -19.99152909 -19.30041122 -20.03279924
 -22.5318081  -16.40453019 -20.22968382 -19.88527104 -17.46587293
 -20.2364679  -19.3566267  -19.90167414 -17.31364387 -20.18525847
 -16.68127843 -17.14850762 -22.07276592 -21.59668373 -19.2655825
 -20.92646023 -18.17429622 -20.09250611 -14.40292653 -17.89188
 -17.24649513 -19.61528364 -18.58130575 -18.50847004 -17.56861053
 -24.28572624 -17.69986742 -18.42361322 -19.68940902 -20.09227816
 -19.1932829  -16.54744425 -18.25232033 -14.16168999 -14.18742642
 -20.89313144 -17.52730017 -17.95796507 -19.16327329 -17.86700873
 -20.3537562  -18.29376708 -21.8394464  -18.83779673 -20.71482965
 -18.0552852  -17.49693051 -17.5989742  -17.69747213 -18.19172768
 -18.81521661 -17.12448712 -18.04714448 -20.40547328 -16.44406467
 -17.44681633 -18.44330996 -19.76627121 -16.92148028 -21.19862783
 -17.92784213 -16.97037428 -19.62774447 -19.05490641 -19.25500395
 -19.62976448 -20.41369504 -19.03493556 -17.4253701  -21.87271552
 -17.48624629 -14.10355595 -17.4916872  -20.93395579 -21.56475266
 -18.80581298 -19.11275126 -17.94931882 -17.79250087 -18.67826873
 -20.60069192 -20.00045238 -17.94475611 -17.37224229 -18.5797611
 -18.53353234 -18.80365973 -16.49381294 -18.66553084 -17.37792664]"
train_score,50,-0.9681035003316107,0.009900990099009901,100,0.5699217319488525,"[-1.62008772 -1.64628055 -1.64628055 -1.51914334 -1.62632974 -1.64628055
 -1.64628055 -1.62373318 -1.64628055 -1.64628055 -1.64628055 -1.62601143
 -1.64628055 -1.61306734 -1.62608963 -1.63876108 -1.64628055 -1.64628055
 -1.5905402  -1.58042229 -1.64628055 -1.59307872 -1.64628055 -1.62861795
 -1.64628055 -1.64628055 -1.62915978 -1.6067246  -1.56625407 -1.55439293
 -1.64628055 -1.63142632 -1.63755394 -1.60439786 -1.59952659 -1.64628055
 -1.57580542 -1.64628055 -1.64628055 -1.62271969 -1.60747074 -1.55232962
 -1.45564163 -1.6303166  -1.56868844 -1.64628055 -1.49222854 -1.64628055
 -1.58773185 -1.64628055 -1.64628055 -1.63796991 -1.64628055 -1.64377922
 -1.62989728 -1.5639315  -1.61162528 -1.64628055 -1.59644601 -1.56900141
 -1.62179061 -1.64628055 -1.64628055 -1.64628055 -1.63556155 -1.64628055
 -1.63164882 -1.64628055 -1.64547505 -1.55164918 -1.64628055 -1.64628055
 -1.60201727 -1.56133275 -1.62338334 -1.53013042 -1.64628055 -1.64628055
 -1.42955726 -1.63980806 -1.63061047 -1.37553721 -1.64628055 -1.62766421
 -1.61636123 -1.61735748 -1.63152144 -1.57542784 -1.63054707 -1.64628055
 -1.57191455 -1.64628055 -1.64628055 -1.60147791 -1.64628055 -1.59655248
 -1.61995164 -1.64628055 -1.58298537 -1.44584948]"
