method,n,T_orig,p_value,B,time,T_b
ols,30,0.9254874071201048,0.019801980198019802,100,4.944212436676025,"[0.5443299  0.15812513 1.10297549 0.23796649 0.29036432 0.3523794
 0.26042844 0.16479691 0.35754522 0.03736811 0.08815845 0.37666063
 0.39264201 0.08307524 0.2147481  0.33343523 0.17371282 0.10634768
 0.21353459 0.03274868 0.33632456 0.48568051 0.01832898 0.18438045
 0.06886192 0.31255013 0.22248591 0.56093664 0.15047542 0.08682404
 0.0013692  0.13076373 0.24052143 0.16842172 0.38393357 0.40228384
 0.16514224 0.53627146 0.42833806 0.5146872  0.06617986 0.38649511
 0.7322975  0.34821587 0.52086281 0.32021054 0.53384293 0.46168157
 0.31933805 0.29495595 0.21353788 0.22317601 0.09872585 0.09500722
 0.2713859  0.45274648 0.16567767 0.44276825 0.44496491 0.55015734
 0.27466956 0.31862941 0.29264217 0.20574702 0.4644624  0.15414426
 0.40537278 0.03966958 0.42680399 0.2080054  0.03272963 0.23447967
 0.40388197 0.4290616  0.1681491  0.2759472  0.35175563 0.42146492
 0.10393994 0.47234057 0.57742581 0.08237412 0.00594526 0.40201688
 0.10952445 0.42953623 0.39505148 0.13078243 0.53285339 0.028003
 0.02436537 0.12775408 0.45915647 0.30951377 0.11843268 0.70814312
 0.04874693 0.24157511 0.10454265 0.25643621]"
hrt,30,-1.86783517813591,0.12871287128712872,100,0.09671449661254883,"[-1.73107498 -3.19019957 -0.94091134 -2.08190033 -2.4424634  -1.78459213
 -4.39863303 -3.37705882 -2.22664761 -3.25238097 -3.0767831  -4.02948912
 -1.76306396 -2.13619925 -3.13756609 -4.97586802 -2.71191792 -3.76908608
 -4.17248421 -3.38883497 -3.73750462 -2.67909959 -3.72433232 -3.9165548
 -1.71322203 -4.3524445  -2.75303894 -2.98405867 -4.08195704 -5.69210577
 -3.47516792 -3.19582217 -2.2378012  -2.18611043 -3.29020071 -1.73335891
 -3.18385157 -2.74089526 -2.41128657 -2.14391083 -3.69166954 -3.94937553
 -2.791681   -3.36124511 -4.82239458 -3.15641765 -1.46413914 -1.31714959
 -3.16520877 -3.80397486 -1.87903413 -2.38730967 -2.44375303 -2.89716067
 -5.21784575 -1.35066105 -2.77152095 -5.17391413 -3.87973849 -3.03038034
 -3.46194361 -1.62605574 -3.32415008 -4.14536604 -4.24796065 -4.64479307
 -4.02707801 -2.72961676 -3.23628619 -2.132334   -3.71803669 -2.63708053
 -3.86494158 -2.72571755 -4.71913151 -2.18604655 -2.16955676 -2.56597211
 -3.66601252 -1.8149031  -2.72660678 -5.47480235 -3.23307048 -2.3078645
 -2.72597374 -4.63415384 -2.80750976 -2.9484483  -1.8872538  -2.25959105
 -3.13019019 -2.13496764 -1.64360376 -2.44410075 -1.88283176 -6.64973816
 -2.3982157  -3.60628952 -3.25383442 -2.42318609]"
jackknife,30,-43.36246546356697,0.019801980198019802,100,16.420058727264404,"[-59.83216495 -65.18243122 -25.87046148 -62.59400141 -64.344379
 -63.93255776 -67.23718667 -63.39602169 -67.64400934 -66.52248556
 -64.36038287 -61.53006326 -63.58992506 -63.50860286 -63.60049229
 -65.45012178 -65.19557645 -64.80542145 -61.28236808 -62.97765205
 -68.81896929 -59.58769739 -61.8918367  -66.21164851 -64.77928332
 -68.02601707 -67.35189026 -58.87020352 -65.02088843 -66.78741554
 -63.30374728 -68.61003826 -65.03044775 -68.03154824 -60.06547019
 -63.43537724 -65.98448301 -56.84794567 -58.36647788 -55.91095442
 -63.97082301 -62.59845785 -59.87432775 -60.30387075 -59.18616945
 -62.35645807 -59.00673857 -61.94352696 -62.2609862  -62.4528962
 -65.77025847 -63.79189945 -64.70474954 -62.96132962 -64.74183917
 -64.36019369 -65.40053008 -68.58887596 -60.29643007 -58.40800638
 -67.96591534 -63.60901494 -64.33560152 -89.40442373 -57.32387611
 -70.89500706 -63.19934714 -64.32438952 -62.47659221 -62.93181424
 -65.83505421 -68.02783646 -64.84153447 -63.55860696 -71.03660629
 -65.87386962 -64.28281996 -58.9382023  -63.97606571 -63.21105578
 -62.63012188 -63.41117543 -62.97669129 -61.3243293  -64.68123745
 -65.80742441 -61.08354248 -67.87632863 -56.62084889 -63.28678668
 -61.39762176 -67.57232059 -61.18441707 -64.35983107 -66.47230306
 -51.79589249 -62.5691479  -63.62907426 -64.98919174 -68.03896287]"
cross_val,30,-14.126109359541543,0.019801980198019802,100,5.520452260971069,"[-17.93858018 -20.29039093 -10.419199   -21.52287011 -23.8048963
 -22.28565712 -16.22686508 -22.85906718 -21.62854489 -24.20168376
 -24.72369477 -25.66899487 -23.32931047 -24.41580612 -23.976308
 -24.69446641 -22.07376904 -27.37052823 -26.03971482 -22.1403146
 -26.42882139 -19.55997417 -22.5856396  -21.2411711  -21.40147732
 -21.88731754 -22.96734085 -21.13875096 -23.02042634 -21.65329521
 -21.04228601 -20.55263066 -19.43505558 -27.07575796 -26.69022045
 -20.99316594 -29.9100009  -22.51802653 -25.13739687 -21.39317644
 -20.0136207  -25.71143634 -24.13156541 -21.73459721 -21.96527327
 -24.28862414 -21.84279061 -23.97727347 -20.56854043 -18.90343378
 -29.81853702 -24.18588433 -24.3512568  -15.61033222 -26.9845998
 -22.81371014 -19.72388883 -24.36629859 -25.64937409 -15.89002107
 -22.44000011 -19.01678877 -24.55179424 -25.69317148 -23.00609999
 -24.67297118 -25.03602248 -27.48331309 -23.06710959 -27.52891358
 -24.88685493 -23.05478066 -21.59722359 -18.54422798 -20.62487743
 -22.9907718  -27.6223387  -20.51645299 -22.69259059 -23.22648125
 -23.35765725 -33.05730471 -23.87762503 -20.77919858 -21.97863086
 -21.69598301 -23.0667477  -20.41739696 -22.84685387 -24.42233041
 -19.62820122 -25.67533706 -25.79293646 -26.25342705 -27.28131436
 -22.27340494 -22.77317355 -24.53530847 -22.58101561 -21.9094206 ]"
train_score,30,-1.1934151545186522,0.019801980198019802,100,0.5812296867370605,"[-1.5826643  -1.8169261  -0.71812108 -1.74816753 -1.77395169 -1.74755005
 -1.80635879 -1.81859618 -1.78712336 -1.81859618 -1.81608839 -1.6668528
 -1.67869397 -1.81603444 -1.81859618 -1.80990994 -1.80304788 -1.8112608
 -1.81859618 -1.81859618 -1.75315889 -1.68029448 -1.81859618 -1.79733909
 -1.81859618 -1.81859618 -1.79858772 -1.66110501 -1.81243827 -1.81859618
 -1.81859618 -1.81859618 -1.78992568 -1.79947403 -1.67667055 -1.7087624
 -1.78614206 -1.5879391  -1.66243175 -1.55581993 -1.81859618 -1.71172197
 -1.65038754 -1.68570828 -1.64656091 -1.74402561 -1.61986896 -1.62185001
 -1.74700596 -1.72069026 -1.79538576 -1.81859618 -1.81410589 -1.81859618
 -1.81859618 -1.68414464 -1.81859618 -1.69401382 -1.66689997 -1.66378602
 -1.75686105 -1.74968815 -1.73711587 -1.76789309 -1.64739983 -1.99543212
 -1.69613982 -1.81859618 -1.70251976 -1.7761754  -1.81859618 -1.99543212
 -1.71139914 -1.76265323 -1.80978921 -1.80346496 -1.71559576 -1.68219555
 -1.81859618 -1.68802019 -1.66910394 -1.81859618 -1.81859618 -1.6830584
 -1.79895648 -1.76355785 -1.69845672 -1.80700341 -1.58010757 -1.81859618
 -1.81859618 -1.81859618 -1.67069857 -1.747695   -1.81053828 -1.40886372
 -1.81859618 -1.77001093 -1.81217193 -1.79986715]"
ols,50,0.7911454115788269,0.009900990099009901,100,0.06377530097961426,"[0.11625596 0.37490369 0.09809635 0.08307282 0.03529738 0.26630431
 0.14855227 0.16983676 0.22825587 0.26473521 0.12364587 0.25202469
 0.25092728 0.29693232 0.02609112 0.17738976 0.41608414 0.12917727
 0.11766012 0.18042998 0.32559924 0.41327706 0.05773329 0.24036381
 0.3099279  0.01306917 0.03645465 0.2157729  0.06634549 0.24286305
 0.20676633 0.17687462 0.18409409 0.05711117 0.35998611 0.01415448
 0.086132   0.12666249 0.11882185 0.26978256 0.08245278 0.25117002
 0.027646   0.120872   0.29738837 0.24922316 0.36651768 0.20098893
 0.13750386 0.18029012 0.09389359 0.22939895 0.143166   0.10419145
 0.03451067 0.20621911 0.14512319 0.04762984 0.34597655 0.21702375
 0.44235293 0.18263434 0.04532777 0.0407337  0.09401841 0.277173
 0.05126328 0.13722925 0.17204113 0.11106596 0.287161   0.12235289
 0.1491334  0.04097702 0.34165875 0.39788689 0.17064019 0.26188501
 0.13192932 0.10595176 0.25362502 0.07958812 0.12904274 0.10885048
 0.06552867 0.23345755 0.09274043 0.21983856 0.14897587 0.13404088
 0.14989544 0.01928622 0.24343958 0.14745433 0.32865768 0.07734551
 0.1447543  0.11221133 0.36277972 0.04012432]"
hrt,50,-1.1090878144858716,0.009900990099009901,100,0.08238506317138672,"[-3.21696766 -3.17035359 -3.16032505 -2.71915358 -2.93691144 -2.86329522
 -2.63874979 -2.72655611 -3.49886878 -2.83685403 -3.07593488 -3.0778265
 -3.56597352 -3.88097316 -3.11734397 -3.70409125 -2.69606415 -2.57664076
 -3.39434623 -3.51413955 -2.50106703 -2.22169152 -2.71161196 -2.68143386
 -2.43021742 -3.5159291  -2.97103313 -3.48455914 -4.58792377 -3.27657706
 -2.71400329 -3.32982171 -2.52254118 -2.95697859 -2.58597839 -3.21583156
 -3.34492648 -3.42338245 -2.69909797 -3.1347424  -3.30952551 -2.73725657
 -3.84820975 -2.65660414 -4.25634141 -2.02960039 -3.09590676 -3.0164892
 -2.80004196 -3.73180501 -2.6329272  -3.62256372 -3.11729164 -2.92909549
 -2.36778819 -3.86055854 -3.77334598 -2.74067672 -2.47976435 -2.50811681
 -3.66741591 -2.94358866 -2.96216083 -3.60895021 -2.66655482 -2.51655729
 -3.43689806 -3.11377337 -2.96447687 -3.24801657 -2.48263549 -2.63057682
 -3.2784396  -2.9890344  -3.58978051 -3.35740184 -2.25466775 -3.12692316
 -2.64870191 -3.02112895 -3.35930634 -3.33080633 -3.09575011 -3.14991947
 -3.36305779 -3.41680553 -3.91928785 -3.98666699 -3.00644422 -3.27801201
 -3.35011978 -1.64616771 -2.73868627 -3.54697641 -2.75453163 -2.79639986
 -1.89580471 -2.15868498 -2.4061491  -2.03376681]"
jackknife,50,-50.776758055005786,0.009900990099009901,100,27.209526300430298,"[-83.14370705 -78.56044039 -83.41287201 -81.18094848 -82.23130795
 -80.82069511 -84.45230954 -81.96521216 -82.30853433 -86.63594817
 -81.13419522 -83.64808415 -89.67246631 -80.29165844 -81.23085116
 -84.89835901 -78.9840678  -81.42512732 -83.31943845 -83.97893342
 -78.46567546 -78.19593773 -82.98370229 -82.39872896 -79.25689736
 -81.42237528 -81.96258753 -84.7862699  -85.96940801 -80.93110987
 -83.34070296 -82.65923547 -84.62850988 -82.12615448 -77.52100737
 -81.30064635 -82.88093708 -84.28657475 -81.18094848 -80.20656881
 -82.69370867 -80.99300852 -81.368445   -83.28615335 -84.51976946
 -86.26101077 -79.70040315 -84.79363137 -84.39332538 -83.65749823
 -83.06583418 -85.22816535 -81.64140543 -83.0810682  -81.615136
 -84.1533499  -87.71202064 -86.94902833 -84.41572722 -82.67989593
 -77.35200362 -83.62195543 -81.26405551 -82.46169328 -84.11473087
 -85.93023984 -81.64761501 -83.87200529 -83.10964488 -83.99926797
 -83.18697123 -84.70592874 -85.41352786 -81.33170735 -83.16909639
 -85.97299272 -82.39990091 -79.51886829 -85.53910341 -85.05864967
 -86.54831188 -81.18094848 -83.24463961 -82.08661914 -83.48996612
 -84.91156697 -82.09085954 -82.82499461 -81.18094848 -81.18094848
 -83.47516386 -82.37603907 -82.25857638 -84.28706742 -79.17149451
 -82.11412827 -85.64174719 -85.04508208 -79.48444444 -81.57824637]"
cross_val,50,-8.231108338264761,0.009900990099009901,100,5.5543153285980225,"[-13.31915089 -14.38173596 -16.55742049 -18.105593   -18.06645687
 -15.23329065 -18.72299785 -17.62511769 -15.85225324 -13.81307133
 -15.51439519 -17.55503928 -17.55607541 -17.24123928 -13.79342681
 -20.83432337 -15.85007503 -20.22155696 -16.86215345 -21.21809274
 -16.4921438  -18.27199507 -19.34493026 -18.85557403 -15.39419024
 -20.14644499 -19.35952509 -20.369661   -15.69907358 -16.66483148
 -18.7624468  -17.62271552 -17.5415426  -14.62817227 -15.07303707
 -15.00819723 -19.96695832 -17.63653449 -15.00716139 -17.54712262
 -18.97102445 -14.99620893 -18.65525591 -17.50861639 -16.79325388
 -17.01185544 -18.22951873 -13.59425136 -20.6804839  -16.23108278
 -18.3410828  -16.17405485 -17.30155791 -19.45376246 -16.22098543
 -16.51400106 -15.18666078 -20.78752687 -18.85563269 -18.8392021
 -18.91151372 -16.23541521 -17.12418305 -15.34863839 -18.74763708
 -13.86646736 -17.91369271 -15.04438494 -18.43261783 -16.57539911
 -17.99331234 -17.96243085 -16.2206963  -17.19617436 -17.46447989
 -16.50855015 -17.66232103 -16.12481311 -17.38593912 -15.24434675
 -17.32306278 -18.29260665 -16.55662341 -14.28802611 -18.13308824
 -19.29292363 -16.61765205 -18.6446009  -15.81463058 -17.63763776
 -17.01490799 -15.27584642 -17.14914069 -18.90002575 -17.30281653
 -17.62263562 -17.6623031  -16.49333488 -17.18848628 -18.88776436]"
train_score,50,-0.8820027381752711,0.009900990099009901,100,0.5841894149780273,"[-1.48134534 -1.39822931 -1.4849092  -1.48912875 -1.48912875 -1.42409284
 -1.46761445 -1.47163894 -1.43975133 -1.47491622 -1.48912875 -1.46157198
 -1.48334492 -1.39196788 -1.48912875 -1.46631896 -1.38527199 -1.48912875
 -1.48561594 -1.48912875 -1.41730161 -1.36600518 -1.48864366 -1.44167223
 -1.38475655 -1.48912875 -1.48912875 -1.48912875 -1.48912875 -1.43680713
 -1.45094376 -1.46797161 -1.46033868 -1.48912875 -1.37337054 -1.48912875
 -1.48912875 -1.48912875 -1.48912875 -1.40925497 -1.48912875 -1.43660979
 -1.48912875 -1.48337763 -1.40439382 -1.45875299 -1.38942429 -1.45308774
 -1.47783658 -1.48912875 -1.48776148 -1.48912875 -1.48912875 -1.4881488
 -1.48912875 -1.48912875 -1.46200961 -1.48912875 -1.4246931  -1.42708687
 -1.3360995  -1.46659495 -1.48912875 -1.48912875 -1.48536557 -1.47689349
 -1.48912875 -1.48912875 -1.4771648  -1.48627322 -1.4258556  -1.48036348
 -1.47409917 -1.48912875 -1.41203109 -1.38914872 -1.46720093 -1.43197905
 -1.46376084 -1.485605   -1.43038609 -1.48912875 -1.48132226 -1.48912875
 -1.48730785 -1.48912875 -1.48912875 -1.48665857 -1.48912875 -1.48912875
 -1.48912875 -1.48912875 -1.44606285 -1.48912875 -1.40962554 -1.48912875
 -1.47131853 -1.48193056 -1.3940074  -1.48912875]"
