method,n,T_orig,p_value,B,time,T_b
ols,30,0.8993262750431306,0.019801980198019802,100,5.121953010559082,"[3.09328227e-01 4.32655303e-01 1.03421585e+00 6.04075328e-01
 6.11168179e-02 3.93384905e-01 1.15680120e-01 4.35010038e-01
 4.47237808e-01 1.50231217e-01 1.19505914e-01 3.05469237e-02
 5.91911860e-03 5.80148728e-01 2.05716141e-01 7.97187207e-02
 8.89558617e-02 1.54952675e-01 3.48854729e-01 6.12687369e-01
 7.22453889e-02 1.34532681e-01 5.42174172e-01 4.86370056e-02
 6.47917991e-02 5.87567469e-01 1.91256761e-01 2.84683818e-01
 3.02023938e-01 1.44632888e-01 7.49885376e-02 1.14945937e-01
 2.83636363e-02 2.67871246e-01 3.52873883e-01 2.59082571e-01
 5.01560128e-02 1.19747750e-02 1.19765552e-01 6.88002829e-02
 1.61872341e-01 5.32784127e-01 3.14759782e-01 9.53607638e-03
 5.51411405e-02 1.89801803e-01 1.12502353e-01 3.38463568e-01
 1.50433577e-01 7.66051927e-02 2.90936345e-01 8.02396073e-02
 7.18620703e-02 2.12258404e-01 2.34648345e-01 9.56336415e-02
 3.21240646e-01 3.75052291e-01 3.76311542e-01 1.94558801e-02
 2.16616017e-01 5.14696351e-02 6.88698277e-02 4.07565034e-01
 2.36199544e-01 1.44288261e-01 4.91119061e-05 7.15538183e-02
 3.70994617e-01 5.50178030e-03 2.05266636e-01 2.46423438e-01
 5.17074469e-02 5.22483546e-01 3.19914743e-02 2.53689655e-01
 1.04479058e-02 9.75594099e-02 3.73387228e-01 2.76734124e-01
 1.09625239e-01 8.35965019e-02 4.61058397e-01 8.52788085e-02
 1.65931992e-01 2.08477311e-01 5.15436324e-01 3.31195626e-01
 1.51134578e-01 1.74139103e-01 9.79965572e-02 4.74016072e-01
 9.73810517e-02 2.09627623e-01 1.22127524e-01 1.68430680e-01
 1.04919674e-01 3.49688950e-01 7.23561224e-01 7.93384701e-03]"
hrt,30,-1.0677014335077684,0.019801980198019802,100,0.08782362937927246,"[-5.06038454 -4.09097507 -1.72268454 -1.8685237  -2.22950653 -2.46034119
 -2.66828008 -4.32605783 -2.56671035 -2.82987901 -3.86271029 -2.43531318
 -1.41528919 -2.66586773 -2.58095033 -1.61223135 -1.16827378 -3.00717799
 -1.29901183 -4.07314014 -2.04554882 -3.38858793 -3.18625282 -1.90940499
 -1.21546849 -3.52729271 -2.18183212 -4.61659155 -1.99779998 -2.8876775
 -2.58706849 -1.94542606 -3.28317688 -2.14010313 -1.40321159 -1.94633995
 -3.34061077 -2.38970683 -1.98810376 -3.11756302 -3.04503769 -1.97950247
 -2.45659943 -4.15253343 -2.52992908 -3.0776343  -4.77763381 -3.09559036
 -2.09478584 -3.21127278 -2.67361957 -2.4438268  -2.03923822 -2.28311622
 -3.67613228 -1.68753252 -1.47322806 -2.34021291 -1.80996933 -2.44177526
 -3.0018278  -1.54858754 -2.28734623 -4.02549403 -2.26547984 -3.76765201
 -1.61623286 -2.73263558 -3.79649571 -2.42452754 -3.55864602 -1.85253188
 -4.61213201 -2.89405106 -4.35063011 -1.05290166 -2.22004205 -3.04720833
 -2.60174393 -2.60517848 -2.0292845  -1.92164259 -1.74093595 -2.89509978
 -3.06495563 -3.32452073 -1.61615737 -2.20447459 -3.46036126 -5.64957183
 -3.3545107  -2.11459219 -2.66236341 -2.63945284 -1.97570008 -2.95292542
 -2.76864902 -1.71450732 -4.7408805  -2.31809239]"
jackknife,30,-27.821248587617227,0.019801980198019802,100,16.445372819900513,"[-52.0742153  -43.33642276 -27.61618465 -39.66669883 -50.96635746
 -48.20287818 -50.59819735 -44.65390256 -45.85649839 -50.97321025
 -49.65491382 -48.7523275  -49.81354929 -45.48938554 -50.96206442
 -47.96670859 -50.79738462 -48.10348042 -51.97587028 -47.28448284
 -50.42168504 -49.95312655 -43.60978936 -48.82010121 -51.17657608
 -45.82243891 -47.90856701 -51.1564779  -46.34833034 -49.29154856
 -50.89842369 -49.06710536 -50.4527277  -50.97998082 -52.3617983
 -50.66104815 -49.39093628 -47.84427211 -51.19930369 -50.6732956
 -48.18977561 -45.48549595 -48.18847167 -51.4327848  -51.15088818
 -49.45906476 -47.94490468 -53.34044452 -50.12161385 -47.96670859
 -50.94170677 -48.27860124 -48.15406021 -49.89309785 -47.99587856
 -50.04446991 -48.81329165 -47.81736994 -47.51569691 -51.59322144
 -50.10621818 -49.72743693 -47.91044127 -52.03513234 -48.40236033
 -49.3397707  -48.51222619 -49.02696284 -47.74146727 -49.53071513
 -49.40199753 -49.14843277 -49.89769012 -42.05727257 -49.14930031
 -47.78463135 -48.6461593  -49.40599704 -51.78443521 -48.14205815
 -49.17561071 -48.12662961 -46.08437538 -49.81454081 -48.23465131
 -51.15330257 -45.52718911 -50.25731116 -49.84997846 -55.07858301
 -49.9895493  -43.13173881 -47.26664178 -49.32758233 -48.69464258
 -48.63678684 -51.91448107 -46.18613507 -36.21603259 -48.55845624]"
cross_val,30,-9.635138368635419,0.019801980198019802,100,5.511573076248169,"[-15.91980066 -14.80335479 -10.70543511  -9.23804028 -22.30323062
 -17.68566651 -22.18626113 -16.02585291 -17.97719791 -22.28372721
 -20.36057633 -21.35885877 -18.27060862 -18.15969483 -17.17569268
 -20.20522251 -19.73663866 -15.12648242 -17.34699413 -13.30522185
 -18.31295346 -14.98997756 -19.70694724 -15.21908612 -18.87190466
 -16.3502592  -18.34993732 -16.10418798 -18.65037206 -16.64882061
 -15.46721252 -20.42308135 -16.21906495 -16.87785034 -16.53360998
 -17.61648555 -15.70506084 -18.16731097 -19.963237   -17.00868104
 -15.37855033 -15.09669364 -14.12989324 -19.34271472 -18.72999381
 -15.45498976 -20.71750196 -18.18004297 -21.24701485 -16.78189997
 -17.32098675 -16.41680945 -16.08093075 -16.38123398 -16.7593523
 -17.26617043 -18.419705   -17.48171432 -17.277889   -21.29729131
 -11.98302862 -17.0244508  -15.59488135 -13.23910867 -14.4760856
 -19.47457526 -18.8552339  -19.6278272  -14.07370325 -15.12191411
 -20.21403615 -17.11375249 -18.18413241 -17.04099688 -20.29443134
 -15.95567097 -18.69408954 -16.79204495 -15.01196335 -17.99614976
 -15.12789991 -17.63560589 -16.61242895 -18.89719136 -20.80390833
 -19.90008226 -15.17469613 -16.59883476 -15.39875968 -19.57510401
 -16.42569975 -14.14439725 -17.50495099 -21.38924117 -18.2178892
 -17.80334463 -21.04378774 -16.45637257 -14.59234263 -17.51946652]"
train_score,30,-0.7311924060147635,0.009900990099009901,100,0.5767824649810791,"[-1.32928477 -1.15492091 -0.75784153 -1.02901368 -1.34805322 -1.25806877
 -1.34262946 -1.21080039 -1.21845287 -1.33717486 -1.35913437 -1.35913437
 -1.35913437 -1.20771433 -1.32469047 -1.35913437 -1.35880565 -1.32614279
 -1.28839145 -1.16605694 -1.34807231 -1.33781741 -1.16621534 -1.35913437
 -1.35913437 -1.12352028 -1.32108248 -1.31273041 -1.28822403 -1.32990276
 -1.34729994 -1.33779165 -1.35913437 -1.30304689 -1.27557943 -1.30187619
 -1.35065195 -1.35913437 -1.35913437 -1.34631394 -1.32436169 -1.22594546
 -1.29249758 -1.35913437 -1.35845322 -1.35913437 -1.35913437 -1.35913437
 -1.53385151 -1.35913437 -1.32343718 -1.34645778 -1.35913437 -1.35913437
 -1.30490136 -1.3563321  -1.309568   -1.25848876 -1.26517214 -1.35913437
 -1.35913437 -1.35913437 -1.34776108 -1.31354534 -1.35913437 -1.53385151
 -1.35913437 -1.35913437 -1.27267464 -1.35913437 -1.29376549 -1.35913437
 -1.35913437 -1.1179097  -1.35913437 -1.31085863 -1.35913437 -1.35913437
 -1.27955586 -1.26918672 -1.34027895 -1.35913437 -1.23301597 -1.34781547
 -1.35913437 -1.35476215 -1.17656709 -1.34659447 -1.35913437 -1.35572492
 -1.3577759  -1.19980965 -1.35913437 -1.31125077 -1.35913437 -1.33422387
 -1.35913437 -1.2642879  -0.96574157 -1.35913437]"
ols,50,0.786977329217089,0.009900990099009901,100,0.056464195251464844,"[0.02285666 0.66905944 0.16910602 0.54574902 0.02394905 0.40820371
 0.04602898 0.08841533 0.22729514 0.28086562 0.39483804 0.08443912
 0.00455022 0.15488074 0.27413062 0.06332355 0.24199011 0.36452974
 0.03725323 0.24981258 0.17469701 0.30841265 0.0246034  0.01487809
 0.48178667 0.21058448 0.03894482 0.05736138 0.12529804 0.13380213
 0.0779679  0.19171811 0.10194123 0.04740934 0.0304954  0.10731251
 0.05511975 0.13683358 0.09236718 0.06354477 0.05995316 0.09227117
 0.04390568 0.08631834 0.04312882 0.09364034 0.04714809 0.26992669
 0.08402646 0.01204471 0.0385707  0.2398323  0.00367418 0.2857048
 0.00374595 0.07384277 0.13207273 0.0600562  0.21429345 0.19389468
 0.00637062 0.15041475 0.44752142 0.16939252 0.08347944 0.05091621
 0.04793741 0.18008918 0.22277099 0.07062912 0.10093633 0.16756977
 0.02711402 0.03071401 0.05524735 0.01398701 0.01906002 0.0101454
 0.20962118 0.20835557 0.26453175 0.26837358 0.0745893  0.13570502
 0.23311912 0.15195602 0.18758656 0.08176246 0.29159077 0.08559572
 0.07974175 0.04909712 0.04453056 0.05725245 0.17217345 0.30364618
 0.06332399 0.45166836 0.05050796 0.33642602]"
hrt,50,-1.1201850006363334,0.12871287128712872,100,0.07408404350280762,"[-2.80480033 -2.19991136 -1.24110119 -1.47093458 -1.57228677 -1.83903056
 -1.23814169 -1.86063757 -1.79704574 -1.63963413 -1.36575393 -2.60289884
 -1.94692461 -0.92932613 -1.14235459 -2.42704697 -1.17119828 -0.72063341
 -2.23787214 -1.4484653  -1.23380392 -1.35296959 -1.25513989 -2.10362738
 -2.14362931 -1.64574514 -1.15777574 -0.96856369 -1.25969429 -0.84109029
 -1.83886417 -1.94422279 -1.65136364 -1.81690897 -2.34873417 -2.38547316
 -1.91512225 -1.33547584 -1.4960633  -1.17130459 -2.4992382  -0.95119699
 -1.47432482 -1.32804336 -1.76961233 -1.68557265 -2.40649877 -1.07952418
 -1.05990423 -1.0705173  -2.77385492 -1.98707254 -2.27397579 -2.8919578
 -2.60747218 -2.09542497 -1.59014349 -1.3212312  -1.20817914 -3.02744331
 -1.36397114 -1.61266488 -0.88135036 -1.45982946 -1.18797096 -2.05619643
 -2.0976483  -1.15255322 -1.18708    -1.25366935 -2.24108534 -2.65652353
 -0.87381683 -1.34705474 -1.29342809 -1.16122963 -3.05085923 -1.21768683
 -1.40615213 -2.20038759 -1.54417891 -2.1835841  -1.4235342  -1.99741524
 -1.14043366 -2.06448376 -1.43193239 -3.01869992 -1.77150163 -2.37804038
 -2.1188376  -1.82851895 -1.1667861  -1.56466379 -2.00335373 -0.79617762
 -1.52020305 -0.96238952 -1.95833549 -1.84019476]"
jackknife,50,-65.09510336997756,0.009900990099009901,100,27.312004804611206,"[-84.23367908 -71.79486368 -84.88585589 -75.18836964 -82.35622698
 -88.06682726 -84.53071897 -83.61547277 -87.34962077 -82.58878961
 -77.38579856 -82.89102537 -82.92749809 -82.86851202 -87.33364839
 -85.10296719 -84.1621948  -78.51681888 -84.47169258 -86.69352016
 -85.69723858 -84.86605457 -82.86851202 -82.86851202 -79.25640718
 -90.85740293 -85.24334277 -82.99614461 -86.38201872 -88.27310204
 -84.67879263 -91.03629806 -87.25901479 -83.21145045 -82.86851202
 -85.84584986 -86.51796628 -83.7422746  -88.10111461 -86.37457655
 -84.7113     -83.96848511 -85.86626982 -83.38394108 -83.68634616
 -82.25723513 -82.72872719 -82.48401069 -88.43881979 -82.97041309
 -85.09782468 -81.62606614 -84.15093569 -80.85336077 -82.86851202
 -84.68755081 -84.9813231  -84.25981698 -84.70504499 -84.89708673
 -83.15293997 -85.71842232 -82.16860204 -83.4744836  -83.08892859
 -81.95354611 -82.90744884 -88.39415681 -83.06488974 -85.73973613
 -85.55970005 -87.41177148 -83.75103423 -82.67883674 -82.86851202
 -85.87776161 -82.9561233  -82.92510522 -83.06561257 -85.7521449
 -85.97718068 -84.34706712 -86.84685904 -84.42433608 -87.04321448
 -82.98429158 -83.46898515 -85.38956815 -81.06284172 -84.95138513
 -84.09010951 -84.9297578  -83.1130897  -82.75484625 -85.51528925
 -84.27802943 -83.13290635 -76.9692064  -83.47181492 -82.10969152]"
cross_val,50,-12.897300796807937,0.009900990099009901,100,5.498843669891357,"[-15.05689974 -16.05205055 -19.32678971 -16.7300233  -16.3735477
 -17.7212703  -19.26583595 -17.01155757 -16.4374154  -16.84266984
 -16.97067985 -19.22084743 -18.95913425 -16.49161547 -18.85946267
 -18.47910404 -16.61489889 -17.26332972 -16.75756334 -17.47851557
 -16.5707498  -14.56576622 -16.75056954 -15.7331835  -17.9028803
 -20.39024651 -17.05314899 -17.93711158 -16.54231151 -18.05518684
 -17.80465136 -18.95321592 -18.78882002 -17.65542982 -18.01508765
 -18.75274282 -20.16582536 -17.65243062 -18.92266875 -17.971852
 -15.05946509 -16.52719825 -19.04247155 -19.05393686 -19.53377077
 -15.55420396 -16.05615962 -16.74822752 -21.85479685 -19.3830195
 -14.87410848 -16.96559712 -17.81986878 -17.76138227 -19.86763085
 -18.17738798 -18.63990311 -14.96241666 -15.62013348 -17.43381796
 -18.02301105 -17.70753944 -16.28637055 -18.76152728 -15.91094095
 -15.02026718 -21.76567729 -17.51640064 -19.60023947 -17.22048806
 -17.84480139 -15.56075724 -19.07075957 -17.46727142 -14.77300741
 -21.10512279 -15.58917061 -19.10024216 -15.20190768 -17.52998412
 -15.58158034 -18.8285943  -17.29819267 -18.70244087 -20.70968978
 -15.08750925 -19.44716108 -17.09128352 -13.99723349 -17.40244957
 -18.12675298 -16.471927   -19.95219861 -19.17658514 -17.77764734
 -19.90184514 -15.7585016  -16.09681943 -19.88884061 -15.7649825 ]"
train_score,50,-1.1554237258865518,0.009900990099009901,100,0.5967867374420166,"[-1.54043375 -1.27415107 -1.5362906  -1.33774252 -1.54043375 -1.48501432
 -1.54043375 -1.52746732 -1.49887875 -1.46023236 -1.41017984 -1.54043375
 -1.54043375 -1.54043375 -1.49876234 -1.53938751 -1.49171703 -1.41064726
 -1.54043375 -1.5022485  -1.51610243 -1.47832407 -1.54043375 -1.54043375
 -1.40160878 -1.52766055 -1.54043375 -1.54043375 -1.53802786 -1.54043375
 -1.54043375 -1.50111107 -1.53419439 -1.54043375 -1.54043375 -1.54043375
 -1.54043375 -1.54043375 -1.53769412 -1.53802062 -1.54023185 -1.54043375
 -1.52944134 -1.54043375 -1.54043375 -1.54043375 -1.54043375 -1.48658263
 -1.53561769 -1.54043375 -1.54043375 -1.48400652 -1.54043375 -1.46216128
 -1.54043375 -1.54043375 -1.53456807 -1.54043375 -1.53208254 -1.54043375
 -1.53111305 -1.51068155 -1.43916935 -1.50859181 -1.54043375 -1.54043375
 -1.54043375 -1.52612148 -1.50147183 -1.52840607 -1.53742248 -1.50678796
 -1.54043375 -1.54043375 -1.54043375 -1.54043375 -1.54043375 -1.54043375
 -1.50343539 -1.51654075 -1.4652855  -1.46992113 -1.53823965 -1.51542895
 -1.51789327 -1.54043375 -1.50331283 -1.53957775 -1.43841379 -1.53539477
 -1.52834435 -1.54043375 -1.54043375 -1.54043375 -1.54043375 -1.53746791
 -1.54043375 -1.38217425 -1.54043375 -1.44580234]"
